"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","id","phat","ate"
"Spain",2007,1.495544338,1.203914841,1.75896074,1.591064607,1.330413773,1.818225894,0.603100674,0.75327285,0.380211242,1.06069784,0.69019608,0.19616396,-3.943314538,-1.315972597,0.772044859,0.673941999,-1.056927977,-1.277453846,1.681094256,1.390888255,1.392065249,0.091484058,3.431241929,4.77651265,0.127351778,1.551449998,-0.003104853,1.498649191,0,0.485190655220914,1.94246668235814,-0.00273830621990068,7.49832095394674e-06,0,7.06691767272271e-06,-2.90504504855436,-2.90503798163669,"20",0.485190655220914,1
"Spain",2008,1.503790683,1.196638501,1.746313678,1.613841822,1.334453751,1.809391351,0.6247595,0.780218695,0.414973348,1.089905111,0.748188027,0.309141199,-3.9763122,-1.387629167,0.696211631,0.455453969,-1.068190279,-1.288716146,1.788260112,1.482251987,1.375097976,0.11960556,3.453818871,4.74933934,0.164469364,1.596597096,-0.001183748,1.504974431,0,0.470351781321264,1.88804562110037,-0.00380861733162718,1.4505565978771e-05,0,1.28816043490301e-05,-2.83922541408969,-2.83921253248534,"20",0.470351781321264,1
"Spain",2009,1.5132176,1.191200695,1.667434075,1.660865478,1.334453751,1.777789187,0.663251347,0.829924675,0.462397998,1.158362492,0.84509804,0.486057484,-4.0919538,-1.493653115,0.587954095,0.36567514,-1.057765696,-1.278291582,1.909324202,1.579935026,1.350865216,0.130764632,3.458234428,4.671608599,0.176645393,1.722633923,0.000615752,1.512601848,1,0.445029306280839,2.24704302814822,-0.000152029961570932,0,2.31131092152588e-08,-2.88230417057169e-08,3.40026505815119,3.40026502932814,"20",0.445029306280839,1
"Spain",2010,1.522444234,1.197683739,1.718872203,1.658964843,1.340444115,1.769746467,0.651879356,0.817956679,0.462397998,1.178976947,0.851258349,0.498377392,-4.007731473,-1.400107123,0.733053213,0.28780173,-1.041218229,-1.261744061,1.766576848,1.45781706,1.32793457,0.130208288,3.457756086,4.591673841,0.172908086,1.778874472,0.003024321,1.519419912,1,0.437734172876533,2.28449150640578,0.000541051146794924,0,2.927363434481e-07,-3.76017346775371e-07,3.47801092154946,3.47801054553211,"20",0.437734172876533,1
"Spain",2011,1.523746467,1.197498377,1.764086771,1.660865478,1.344392274,1.763615149,0.643810564,0.810805684,0.462397998,1.184691431,0.838849091,0.475245596,-3.917586957,-1.432857979,0.724284374,0.270678836,-1.127858657,-1.34838451,1.932043504,1.616061276,1.319077499,0.122242099,3.441851816,4.540069284,0.161246802,1.841984805,-0.000101302,1.523847768,0,0.43597696380438,1.77297722934347,-0.00222067937398429,4.93141688203926e-06,0,3.81187295821631e-06,-2.70156778928356,-2.7015639774106,"20",0.43597696380438,1
"Spain",2012,1.525044807,1.197805022,1.777676358,1.682145076,1.342422681,1.746244872,0.619625829,0.793871312,0.431363764,1.209515015,0.84509804,0.508501283,-3.910386278,-1.55447662,0.743369559,0.342620043,-1.200419038,-1.420944901,2.208825626,1.866023328,1.311771746,0.109875399,3.430362053,4.49985202,0.144131444,1.932980822,-0.001866196,1.526911003,0,0.426723331334627,1.74435844795161,0.00457097171539322,2.08937824229249e-05,0,1.5552463456167e-05,-2.66022479259518,-2.66020924013173,"20",0.426723331334627,1
"Spain",2013,1.530199698,1.197216348,1.786631702,1.658964843,1.336459734,1.73897864,0.613093642,0.790459324,0.431363764,1.220108088,0.832508913,0.483245695,-3.105417249,-1.404030301,0.781805366,0.332236415,-1.234658559,-1.455184401,2.043122992,1.733498028,1.325198461,0.103321284,3.419242034,4.531174281,0.136921206,1.980003372,0.000651803,1.529547896,1,0.431578015554781,2.31707817348974,0.0078419534200036,0,6.14962334415062e-05,-8.09953468176377e-05,3.5455923213164,3.54551132596958,"20",0.431578015554781,1
"Spain",2014,1.526339277,1.201080404,1.798769325,1.652246341,1.340444115,1.748188027,0.61280403,0.786929781,0.431363764,1.217483944,0.799340549,0.394971141,-3.053197034,-1.390582087,0.796515692,0.316180099,-1.144400121,-1.364925997,1.898041641,1.591382308,1.322250991,0.09179002,3.417155995,4.518337901,0.121369444,2.001733713,-0.004749114,1.531088392,0,0.436877076273377,1.7758112090025,-0.0187281971067745,0.000350745366870197,0,0.000272112187123595,-2.71049039683738,-2.71021828465026,"20",0.436877076273377,1
"Spain",2015,1.526339277,1.202677317,1.807620534,1.640481437,1.350248018,1.761927838,0.61157881,0.792016309,0.414973348,1.198657087,0.755874856,0.322219295,-2.966902013,-1.442891221,0.813245334,0.375141232,-1.05760454,-1.278130431,1.844203178,1.526008306,1.343146055,0.085761374,3.418856957,4.592024236,0.115190051,1.996962695,-0.005084897,1.531424175,0,0.441262638165979,1.78974965396544,-0.0193684540836159,0.000375137013589137,0,0.000296264326671648,-2.7317651928446,-2.73146892851793,"20",0.441262638165979,1
"Spain",2016,1.526339277,1.197852529,1.80463429,1.625312451,1.354108439,1.774881766,0.612783857,0.785329835,0.414973348,1.193124598,0.740362689,0.255272505,-2.999365597,-1.472634656,0.808134445,0.354445751,NA,NA,NA,NA,1.356807236,0.073813628,3.433844251,4.659064727,0.100150865,1.996364142,-1.47e-05,1.526354015,0,0.447599914916084,1.81028212522467,-0.0158956752771642,0.000252672492517049,0,0.000204736004222529,-2.76310471018145,-2.76289997417722,"20",0.447599914916084,1
"Spain",2017,1.519827994,1.199296332,1.82463067,1.612783857,NA,NA,0.602059991,0.785329835,0.414973348,1.184691431,0.72427587,0.204119983,-3.433037245,-1.469599444,0.812913357,0.362233966,NA,NA,NA,NA,1.36186605,0.08127528,3.455719519,4.706227092,0.110686044,1.993682128,0.012533615,1.507294379,1,0.457557190398946,2.185519145985,-0.0144414387563738,0,0.000208555153354096,-0.000247246127295117,3.32161317949097,3.32136593336368,"20",0.457557190398946,1
"Spain",2018,1.515873844,1.198085172,1.829430447,NA,NA,NA,0.602059991,0.77815125,0.414973348,1.187520721,0.72427587,0.204119983,-3.433942684,-1.437099622,0.819543936,0.39322236,NA,NA,NA,NA,1.36340146,0.0923697,3.477249671,4.740887278,0.125936983,1.989435986,0.05022481,1.465649034,1,NA,NA,-0.0129413440321258,0,0.000167478385357838,NA,NA,NA,"20",NA,1
"Sweden",1991,1.350248018,1.241933174,1.716399668,NA,1.642257153,1.834893844,NA,NA,NA,NA,NA,NA,-1.905309998,-1.893008805,NA,0.218535505,-1.093451631,-1.06839215,2.022475748,2.069913566,1.393291547,NA,NA,NA,NA,NA,-0.016460595,1.366708613,0,NA,NA,-0.00933747125854056,8.71883695040711e-05,0,NA,NA,NA,"21",NA,1
"Sweden",1992,1.359835482,1.239064002,1.713696383,NA,1.648550323,1.837005146,NA,NA,NA,NA,NA,NA,-1.899261579,-2.069229753,NA,0.109915863,-1.059606538,-1.06783584,2.209597691,2.192569375,1.365556886,NA,NA,NA,NA,NA,0.003773871,1.356061611,1,NA,NA,-0.00404835246067115,0,1.63891576458221e-05,NA,NA,NA,"21",NA,1
"Sweden",1993,1.365487985,1.235417037,1.772619444,NA,1.664024728,1.839106232,NA,NA,NA,NA,NA,NA,-1.945763722,-2.048123055,NA,0.294906911,-1.122895994,-1.093497939,2.239618339,2.299829173,1.337850043,NA,NA,NA,NA,NA,0.006834226,1.358653759,1,NA,NA,-0.00359202095613864,0,1.29026145493392e-05,NA,NA,NA,"21",NA,1
"Sweden",1994,1.372912003,1.243250223,1.812424181,NA,1.665984702,1.841197203,NA,NA,NA,NA,NA,NA,-1.950332859,-1.868293134,NA,0.3818368,-1.303360597,-1.269052286,2.370961672,2.435059656,1.3760789,NA,NA,NA,NA,NA,0.00820331,1.364708693,1,NA,NA,-0.00273944987108821,0,7.5045855962052e-06,NA,NA,NA,"21",NA,1
"Sweden",1995,1.36361198,1.234694505,1.84277844,1.802773725,1.666517981,1.843278155,0.84354965,0.784329988,0.301029996,1.235528447,1.121346919,NA,-1.971097774,-1.924206341,0.943319079,0.422261451,-1.1730167,-1.134993791,2.18396225,2.257126171,1.423149734,NA,NA,NA,NA,1.841984805,-0.006727991,1.37033997,0,0.506409424832679,2.02597061271077,-0.00610318526367393,3.72488703627266e-05,0,3.82162463488308e-05,-2.76263779862035,-2.762599582374,"21",0.506409424832679,1
"Sweden",1996,1.378397901,1.241460755,1.829231544,1.788875116,1.67669361,1.846763936,0.836459259,0.799626346,0.322219295,1.214843848,1.104034322,NA,-1.803640563,-1.782409958,0.912783808,0.40277707,-1.009425866,-0.979824809,1.746449497,1.799210716,1.417093359,0.519276575,3.611350015,5.117620124,0.735863386,1.846337112,-0.000333082,1.378730983,0,0.499186529898265,1.99675140486309,0.00263687492571951,6.95310937388828e-06,0,6.93052153658989e-06,-2.75231794528209,-2.75231101476055,"21",0.499186529898265,1
"Sweden",1997,1.390935107,1.240285831,1.864239786,1.773054693,1.682145076,1.844580482,0.84495783,0.78327213,0.278753601,1.201397124,1.080560075,NA,-1.772283144,-1.690996086,0.920631531,0.450403086,-1.024700562,-0.995068477,1.6826569,1.73276464,1.426983877,0.520469122,3.618899903,5.164111814,0.742701045,1.831869774,0.003668348,1.387266759,1,0.495319034251057,2.01890081109449,0.00709955927906569,0,5.04037419569678e-05,-5.1356413562152e-05,2.80816001570211,2.80810865928855,"21",0.495319034251057,1
"Sweden",1998,1.392696953,1.238460935,1.879347354,1.758154622,1.680335513,1.850863285,0.859544085,0.777001805,0.322219295,1.195899652,1.063927316,NA,-1.813509183,-1.671232714,0.922480865,0.419129308,-1.072526449,-1.059975348,1.771465477,1.792441288,1.436087962,0.526920533,3.636342238,5.222107313,0.756704234,1.824776462,-0.000348312,1.393045265,0,0.499889841403452,1.99955946267175,0.00905417605628633,8.19781040582287e-05,0,8.19419896432923e-05,-2.78478037100527,-2.78469842901563,"21",0.499889841403452,1
"Sweden",1999,1.396199347,1.239953029,1.880867203,1.752816431,1.685741739,1.857814765,0.860755982,0.7803421,0.342422681,1.187520721,1.071730528,NA,-1.819757681,-1.607990453,0.923683897,0.449015316,-1.055195676,-1.055885148,1.697853237,1.696744574,1.43296018,0.533698357,3.653123609,5.234780665,0.764768493,1.788875116,-0.000126605,1.396325952,0,0.498988817476231,1.99596343331629,0.0121207881376384,0.000146913505077516,0,0.000146320478917533,-2.78676284223209,-2.78661652175317,"21",0.498988817476231,1
"Sweden",2000,1.397940009,1.239516975,1.915544433,1.72916479,1.67669361,1.866498309,0.810911503,0.769030586,0.380211242,1.170261715,1.062745778,NA,-1.846992569,-1.669701818,0.913844619,0.566673138,-1.068630116,-1.066586638,1.780881648,1.784293648,1.446372647,0.564047909,3.684384334,5.328992721,0.815823467,1.705007959,0.000871923,1.397068085,1,0.506857651219678,1.97294052401823,0.00734176176743162,0,5.39014658497207e-05,-5.24429204291779e-05,2.75805249390251,2.75800005098208,"21",0.506857651219678,1
"Sweden",2001,1.396199347,1.229776954,1.909963413,1.725094521,1.740362689,1.869525063,0.831726698,0.796015106,0.397940009,1.173186268,1.06069784,0.288519231,-1.914803359,-2.271258139,0.916631645,0.419625361,-1.08287117,-1.07799376,2.448402102,2.45947996,1.450470402,0.591937885,3.713431847,5.386222982,0.858588382,1.716837723,0.00107753,1.395121817,1,0.510816719027597,1.95764931481418,0.00569953442314142,0,3.2484692640574e-05,-3.11089436491948e-05,2.73326869499855,2.7332375860549,"21",0.510816719027597,1
"Sweden",2002,1.392696953,1.231748079,1.891334269,1.73479983,1.740362689,1.867025308,0.839702787,0.815676198,0.431363764,1.178976947,1.068185862,0.27921052,-1.928530657,NA,0.923932246,0.32776749,-1.098952732,-1.093948997,NA,NA,1.437987144,0.574956776,3.722097303,5.352328071,0.826780452,1.700703717,0.001608204,1.391088749,1,0.509671375576398,1.96204858251865,0.010167669721286,0,0.000103381507561156,-9.94580328078512e-05,2.73253908251169,2.73243962447888,"21",0.509671375576398,1
"Sweden",2003,1.385606274,1.230510837,1.88165923,1.7355989,1.739572344,1.862578568,0.834122451,0.827552682,0.447158031,1.193124598,1.075546961,0.295302579,-1.932713344,NA,0.924741748,0.355259906,-1.032219034,-1.025835688,NA,NA,1.436983056,0.557479531,3.731028165,5.361424257,0.801088641,1.696356389,-0.000892852,1.386499125,0,0.515225758852512,2.06281587411275,0.0106515558477902,0.000113455641978594,0,0.000120582457302502,-2.85825061727742,-2.85813003482011,"21",0.515225758852512,1
"Sweden",2004,1.382017043,1.234587897,1.899239372,1.722633923,1.737987326,1.857633985,0.824817674,0.812305037,0.414973348,1.181843588,1.064457989,0.308413773,-1.940610342,NA,0.921202541,0.456669629,-0.980396502,-0.992040669,NA,NA,1.457026824,0.529862637,3.734486123,5.441246456,0.772024075,1.687528961,-0.002252142,1.384269185,0,0.522788084891566,2.09550509603847,0.009143252246129,8.3599061636343e-05,0,9.15831980466478e-05,-2.89602375641852,-2.89593217322047,"21",0.522788084891566,1
"Sweden",2005,1.382017043,1.228902439,1.927236716,1.721810615,1.731588765,1.859138297,0.824878939,0.813368122,0.414973348,1.176091259,1.056904851,0.300477795,-1.969735306,NA,0.931308194,0.545059585,-0.962493814,-0.998873604,NA,NA,1.455734921,0.529317403,3.784268313,5.508891534,0.770545827,1.689308859,-0.004528641,1.386545684,0,0.523668231175505,2.09937708431212,0.0109039675550402,0.000118896508441369,0,0.000130712096785163,-2.90137491020299,-2.90124419810621,"21",0.523668231175505,1
"Sweden",2006,1.394451681,1.233745998,1.948361528,1.710963119,1.684845362,1.864065879,0.816587444,0.806325929,0.414973348,1.158362492,1.041392685,0.269101171,-1.996102581,NA,0.930071414,0.539201599,-0.966353503,-1.002733269,NA,NA,1.477632739,0.543582604,3.787222921,5.596124577,0.803215452,1.640481437,0.000917261,1.393534419,1,0.517357112042482,1.93290084686781,0.0120049688053003,0,0.000144119276016234,-0.000134448994645521,2.69533683512115,2.6952023861265,"21",0.517357112042482,1
"Sweden",2007,1.404833717,1.232955448,1.952016023,1.696356389,1.681241237,1.870257555,0.79902788,0.803981314,0.414973348,1.133538908,0.995635195,0.130833218,-2.104594768,NA,0.933023195,0.546048866,-1.002942235,-1.039321999,NA,NA,1.490519458,0.512248015,3.698944457,5.513348688,0.763515634,1.591064607,0.003295432,1.401538285,1,0.514726636011813,1.94277880730666,0.0103714803013348,0,0.000107567603640976,-0.000101412457065475,2.72928117317744,2.72917976072038,"21",0.514726636011813,1
"Sweden",2008,1.408239965,1.222805412,1.970156802,1.702430536,1.680335513,1.871134918,0.808889289,0.818851802,0.431363764,1.133538908,0.977723605,0.031086262,-2.453733276,NA,0.943600623,0.450710878,-1.009094128,-1.045473899,NA,NA,1.480012672,0.542954825,3.73537266,5.528398871,0.803580021,1.574031268,0.000589271,1.407650694,1,0.51059549428356,1.95849750182999,-0.0053274229621243,0,2.83814354173692e-05,-2.72035349458975e-05,2.75803445342965,2.7580072498947,"21",0.51059549428356,1
"Sweden",2009,1.411619706,1.215768415,1.919827273,1.725094521,1.677606953,1.858537198,0.832835641,0.849457416,0.491361694,1.170261715,1.008600172,0.161818361,-2.455416573,NA,0.959328533,0.451632947,-1.017472743,-1.053852535,NA,NA,1.422191363,0.537312753,3.705840928,5.270414961,0.764161556,1.612783857,-0.000185446,1.411805152,0,0.499699175400853,1.99879742513162,-0.000790692357838019,6.25194404743439e-07,0,6.2444256166444e-07,-2.82154183361785,-2.82154120917529,"21",0.499699175400853,1
"Sweden",2010,1.414973348,1.230795971,1.939034004,1.709269961,1.674861141,1.858236335,0.81293184,0.830663648,0.505149978,1.146128036,0.986771734,0.186060404,-2.4623711,NA,0.96212643,0.517195898,-1.026217588,-1.062597364,NA,NA,1.448263546,0.506859359,3.720279255,5.387944825,0.734065932,1.583198774,0.000530334,1.414443014,1,0.50168070746101,1.993299692669,-0.00390319902330383,0,1.523496261552e-05,-1.51328836838198e-05,2.82046593970323,2.82045080681955,"21",0.50168070746101,1
"Sweden",2011,1.414973348,1.227711157,1.947735206,1.704150517,1.670245853,1.866730271,0.809087489,0.834819713,0.51851394,1.127104798,0.968482949,0.126137717,-2.451188021,NA,0.956451012,0.490239485,-1.067916042,-1.104295814,NA,NA,1.456147715,0.511244144,3.711347723,5.404270507,0.744446992,1.574031268,-0.000872466,1.415845814,0,0.503983933876636,2.01606372917625,-0.0117101893706908,0.00013712853509744,0,0.00013933133074758,-2.85267644465388,-2.85253711332313,"21",0.503983933876636,1
"Sweden",2012,1.416640507,1.224761774,1.943073959,1.713490543,1.669316881,1.867909218,0.814961131,0.840430985,0.531478917,1.146128036,0.973127854,0.160025916,-2.448941069,NA,0.951192236,0.410270964,-1.068357268,-1.104737024,NA,NA,1.437179983,0.515571851,3.712994332,5.336241131,0.740969544,1.5774918,-0.000111633,1.41675214,0,0.499275519264095,1.99710626995972,-0.0101256181039844,0.000102528141987736,0,0.000102231453223292,-2.82918163880862,-2.82907940735539,"21",0.499275519264095,1
"Sweden",2013,1.418301291,1.221407446,1.919567976,1.719331287,1.664641976,1.871572936,0.817477179,0.844657195,0.544068044,1.155336037,0.982271233,0.182450866,-2.371599224,NA,0.952358194,0.423409728,-1.07905925,-1.115438995,NA,NA,1.427503617,0.518845456,3.824408943,5.4593576,0.740653766,1.606381365,0.001152625,1.417148667,1,0.495978803619358,2.01621519448532,-0.0123910996377234,0,0.00015353935023199,-0.000156029020657151,2.85960061327234,2.85944458425169,"21",0.495978803619358,1
"Sweden",2014,1.418301291,1.224771487,1.933237435,1.711807229,1.653212514,1.874191805,0.818569361,0.845607093,0.556302501,1.139879086,0.977723605,0.142161442,-2.384228749,NA,0.953167226,0.43264866,-1.081251628,-1.11763141,NA,NA,1.433015916,0.497290488,3.837335264,5.498962506,0.712625184,1.655138435,0.001375432,1.416925859,1,0.498585837775786,2.00567269311348,-0.0109435821708757,0,0.000119761990730708,-0.000120441363750782,2.84464816996629,2.84452772860254,"21",0.498585837775786,1
"Sweden",2015,1.419955748,1.227622242,1.927223374,1.694605199,1.648360011,1.878090734,0.806179974,0.832508913,0.556302501,1.120573931,0.973127854,0.113943352,-2.410496591,NA,0.957153283,0.469586697,-0.943208727,-0.979588514,NA,NA,1.450840244,0.513774099,3.834677133,5.563503909,0.74540414,1.642117055,0.002988202,1.416967547,1,0.503682147043568,1.98537908454695,-0.00337123704308406,0,1.13652392006622e-05,-1.11990689992056e-05,2.81915044306142,2.81913924399242,"21",0.503682147043568,1
"Sweden",2016,1.421603927,1.218413215,1.918314417,1.696356389,1.64246452,1.881954971,0.819543936,0.838849091,0.591064607,1.117271296,0.982271233,0.113943352,-2.411788732,NA,0.966252857,0.438987806,NA,NA,NA,NA,1.44369626,0.514445476,3.854581065,5.564844266,0.742703009,1.625839964,0.002260984,1.419342943,1,0.502569555100366,1.98977433044128,-0.000694281743059078,0,4.82027138745146e-07,-4.77098088506001e-07,2.82867100199911,2.82867052490103,"21",0.502569555100366,1
"Sweden",2017,1.421603927,1.222703282,1.932772035,1.692846919,NA,NA,0.826074803,0.838849091,0.568201724,1.10720997,0.959041392,0.113943352,-2.462320448,NA,0.963787827,0.44855746,NA,NA,NA,NA,1.451162999,0.531064863,3.868257531,5.613472198,0.770661678,1.609931938,-0.007092649,1.428696576,0,0.50351751014922,2.01416972489917,0.00173407243516199,3.00700721038864e-06,0,3.04961567532966e-06,-2.86335159056117,-2.86334854094549,"21",0.50351751014922,1
"Sweden",2018,1.421603927,1.222856457,1.949754396,1.697229343,NA,NA,0.838849091,0.84509804,0.556302501,1.100370545,0.944482672,0.079181246,-2.51374217,NA,0.963787827,0.474099951,NA,NA,NA,NA,1.450915774,0.523664541,3.87716826,5.625444587,0.759793143,1.58838417,-0.030017622,1.451621548,0,0.501790912674523,2.00718940187999,-0.0015749201142603,2.48037336630168e-06,0,2.49820576724445e-06,-2.85342833594537,-2.85342583773961,"21",0.501790912674523,1
"United Kingdom",1991,1.522444234,1.205289327,1.644177637,1.598790507,NA,1.820590905,NA,NA,0.113943352,1.10720997,NA,NA,-1.720835147,-1.069619922,0.76892785,0.412124406,-1.112829043,-1.546897332,1.654592204,1.190304114,1.116336943,NA,NA,NA,NA,NA,0.008206848,1.514237386,1,0.460296670733602,2.1725119115162,0.00165387563013497,0,2.73530459995435e-06,-3.20717722507152e-06,3.30752823298416,3.30752502580693,"22",0.460296670733602,1
