idem;year;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;phat0;phat;invwt;inst;mu;mu0;mu1;mdiff1;iptw;dr1;ate;dumm;PITdm;Gini_netdm;Health_expdm;Education_expdm;ind_txdm;Property_taxesdm;Soc_payabledm;Soc_kinddm;gdp_grodm;GDP_tren;GDP_cycle;GDP_bb
Lithuania;2003;1.309630167;1.113943352;3.766992511;0;0.50242712;1.51851394;1.689308859;1.115214308;NA;1.133538908;0.959041392;NA;0.699836753;0.755272946;0.531478917;1.004321374;-0.329250696;-0.403675837;0.514149134;1.066056676;0.823773236;0.514149134;0.173684678;-1.865413993;NA;-1.176394746;-2.564485267;-0.000539711;1.991783875;1.960790702;4.543766912;0.688484783;1.797959644;1.365487985;1.294466226;1.487138375;-0.174497516;1.526339277;1.06069784;0.991226076;0.176091259;1.793790385;-1.349847954;-1.323114439;-0.384718277;-0.121418948;0.016881067;-0.314058145;-0.05382891;-0.672792437;-0.150313194;-0.178231079;3.286628624;1.20451593;2.945315511;0.350673923;1.517502605;0.761596231;0.690408144;0.999075893;0.173452508;-4.149943975;0.845263248;-1.15209923;0.001011335;-0.006323285;0.00942861;-0.007849817;0.002638751;-0.00271943;-0.021490012;-0.036350749;1;0;1;0;1;0;0;0;-1.934632363;1.301219266;0.127614968;2.040754782;3.802728069;0.689308859;1.572455327;1.604226773;3.958796534;-0.214682174;-0.009776265;1.511883361;1.30025714;0.781629274;0.146128036;1;0.408908514;0.39606531;2.445534799;1.464519749;1.487389972;1.487389972;0;-1.487389972;2.939728103;1.452338131;1;0;NA;0.0020753;-0.031095613;0.006714954;-0.052431881;NA;-0.043338648;-0.042453128;0.015261775;4.543766912;0.005530712;1
Lithuania;2004;1.271841607;1.033423755;3.860703259;0.51851394;0.460897843;1.525044807;1.694605199;1.088674634;NA;1.075546961;0.934498451;NA;0.615081627;0.761465448;0.62324929;1.008600172;-0.031281081;-0.431659151;0.5289167;1.048390399;0.809222763;0.5289167;0.163529181;-1.731520961;NA;-1.190933881;-2.861765583;-0.000746445;2.007451649;1.996545027;4.571143299;0.732421103;1.78604121;1.408239965;1.421603927;1.544068044;-0.14104851;1.531478917;1.056904851;0.986771734;0.176091259;1.795880017;-1.343438047;-1.316924129;-0.359349531;-0.127380352;0.057616853;-0.233793409;-0.055821479;-0.590107169;-0.145870723;-0.124556726;3.337579723;1.194354481;3.02088065;0.458694477;1.520726415;0.754200056;0.686485444;0.989552856;0.189870134;-4.147079778;0.845492514;-1.161079109;0.004318392;0.007265392;-0.071403817;-0.002781122;-0.013778875;-0.005583627;-0.036269751;-0.008829635;1;1;0;0;0;0;0;0;-2.351156743;1.289910824;0.126809571;2.078022844;4.107615286;0.694605199;1.540681054;1.571699918;3.986253298;-0.148764884;0.015667774;1.51851394;1.301219266;0.755272946;0.176091259;0.991226076;0.401691797;0.412819991;1.671379391;1.464519749;1.477071037;0;1.477071037;1.477071037;-3.040678137;-1.5636071;1;0;NA;0.008606167;-0.115850739;0.012907456;-0.066982354;NA;-0.04779299;-0.042453128;0.003953333;4.571143299;-0.006374332;0
Lithuania;2005;1.245512668;0.924279286;3.924620383;0.681241237;0.409933123;1.525044807;1.695481676;1.091659924;0.279054255;1.041392685;0.755874856;0.643022334;0.693970265;0.733224081;0.591064607;0.991226076;0.001189441;-0.37385596;0.504062883;1.049648214;0.850392375;0.504062883;0.150383654;-1.682283259;NA;-1.149768991;NA;-0.001083273;2.060384049;2.001267412;4.613092202;0.800802967;1.785329835;1.423245874;1.531478917;1.614897216;-0.285517829;1.532754379;1.096910013;0.968482949;0.255272505;1.803457116;NA;NA;-0.33190449;-0.103530722;0.014676844;-0.233641062;-0.054765259;-0.848537496;-0.095369131;-0.126441096;3.358621717;1.225857542;3.121454766;0.527534946;1.522907873;0.750326069;0.695901325;0.990118573;0.208537943;-4.144444458;0.854347732;-1.172307412;0.002136934;-0.017101988;-0.00193106;-0.021635624;0.046734562;-0.008218947;-0.003955357;0.006608455;1;0;0;0;1;0;0;1;-2.992773257;1.291768998;0.083228526;2.008205709;4.581758774;0.695481676;NA;NA;4.117191763;-0.154998771;0.0529324;1.525044807;1.289910824;0.761465448;0.176091259;0.986771734;0.430445681;0.416538629;2.323173502;1.464519749;1.470316771;1.470316771;0;1.26604108;-2.838210387;-1.572169306;1;0;NA;0.008606167;-0.036962101;-0.015333911;-0.025812742;NA;-0.066081775;0.036728118;0.005811507;4.613092202;-0.000793511;0
Lithuania;2006;1.235528447;0.763427994;4.009170341;0.770852012;0.29666519;1.522444234;1.693726949;1.07245578;0.238893085;1.06069784;0.77815125;0.632426272;0.724718855;0.729687683;0.643452676;0.991226076;-0.006893708;-0.398015767;0.512284063;1.053485326;0.879763573;0.512284063;0.115604439;-1.560144807;NA;-1.120413395;NA;-0.001063164;2.084591267;1.988637905;4.649667463;0.867106113;1.790285164;1.416640507;1.546542663;1.63748973;-0.28254659;1.53529412;1.096910013;0.963787827;0.230448921;1.803457116;NA;NA;-0.291955312;-0.125619208;-0.012829339;-0.177554181;-0.08193452;-0.754711799;-0.094697129;-0.101719211;3.383050273;1.216474353;3.182176524;0.539326104;1.52428292;0.753715901;0.714721237;1.004615117;0.22381995;-4.142654529;0.866982326;-1.192232114;-0.001838687;-0.024028218;0.009997618;-0.040827289;0.006628972;-0.010008876;0.012781247;0.022331067;0;0;1;0;1;0;1;1;-4.353007171;1.286894218;0.086452253;1.986120672;5.032442754;0.693726949;NA;NA;4.115393892;-0.123738811;0.024207218;1.525044807;1.291768998;0.733224081;0.255272505;0.968482949;0.41855797;0.417978882;2.389155318;1.461871873;1.469424308;1.469424308;0;-1.469424308;3.178229241;1.708804932;1;0;NA;0.006005594;-0.006213511;-0.018870309;0.003558456;NA;-0.070776897;0.011904534;0.000936727;4.649667463;0.004618165;1
Lithuania;2007;1.201397124;0.633468456;4.122032289;0.897627091;0.442479769;1.523746467;1.697229343;0.981845778;0.217163478;1.004321374;0.740362689;0.573088686;0.719892387;0.725358846;0.653212514;1.029383778;0.023706696;-0.392230618;0.571825249;1.06556256;0.904423391;0.571825249;0.092178949;-1.597275621;NA;-1.095747478;NA;-0.000791767;2.05630034;1.992598984;4.706496995;0.953630689;1.779596491;1.450249108;1.481442629;1.630427875;-0.263958684;1.547774705;1.079181246;0.986771734;0.204119983;1.807196661;NA;NA;-0.247147726;-0.150638356;0.035651004;-0.172443408;-0.067342317;-0.683359758;-0.090851911;-0.096405439;3.414647864;1.278399157;3.368230657;0.504542163;1.525429408;0.765374865;0.738701657;1.033422865;0.2375577;-4.143641537;0.877916866;-1.226243837;-0.001682942;-0.040016019;-0.01880927;-0.046651131;-0.033437718;-0.009021869;0.026506526;0.039673529;0;0;0;0;0;0;1;1;-7.175880776;1.289568719;0.082992737;2.015499278;5.100857834;0.697229343;NA;NA;4.365282951;-0.123244632;-0.028290927;1.522444234;1.286894218;0.729687683;0.230448921;0.963787827;0.434451654;0.419293542;1.768195429;1.461871873;1.48242529;1.48242529;0;1.465450546;-3.030045035;-1.564594489;1;0;NA;0.007307827;-0.011039979;-0.023199146;0.028218274;NA;-0.04779299;-0.014424404;0.003611228;4.706496995;0.037906719;1
Lithuania;2008;1.164352856;0.770852012;4.21632164;1.120573931;0.45484486;1.5289167;1.703291378;0.928626254;0.243527511;1.008600172;0.672097858;0.577137158;0.748640162;0.787962198;0.763427994;1.08278537;0.237703544;-0.266770777;0.523876476;1.064220806;0.899303907;0.523876476;0.068700319;-1.566355925;NA;-1.10085352;NA;-0.000686186;2.099851208;2.0080173;4.719599986;1.009588556;1.779596491;1.480006943;1.495544338;1.683947131;-0.336502314;1.580924976;0.986771734;1.06069784;0.230448921;1.802260476;NA;NA;-0.230641869;-0.20770017;0.050558465;-0.167848189;-0.090728822;-0.704208852;-0.088850905;-0.103231351;3.419089622;1.212607061;3.387584177;0.454286821;1.526630998;0.782463761;0.765198683;1.070389826;0.252653376;-4.150938446;0.883716918;-1.276160234;0.002285702;0.005498437;-0.016558521;-0.009691985;-0.022204455;-0.00172496;0.01558699;0.08743669;1;1;0;0;0;0;1;1;-21.77277458;1.273331664;0.081450932;2.022989477;5.781377772;0.703291378;NA;NA;4.146012218;-0.125179065;0.043550868;1.523746467;1.289568719;0.725358846;0.204119983;0.986771734;0.454982015;0.47623944;1.834801836;1.464519749;1.476894341;0;1.476894341;1.476894341;-2.877812453;-1.400918112;1;1;NA;0.01247806;0.017707796;0.039404206;0.02309879;NA;0.026133116;0.011904534;-0.012625827;4.719599986;0.036770543;1
Lithuania;2009;1.447158031;1.146128036;4.113950034;0.799340549;0.478566496;1.530199698;1.7084209;0.994009033;0.255358207;1.064457989;0.763427994;0.591386811;0.825055249;0.859654037;0.929418926;1.214843848;0.420026099;-0.017013991;0.285557309;1.063060636;0.862119543;0.285557309;0.088751086;-1.740934995;NA;-1.138040985;NA;-0.000741481;2.023493548;1.991059471;4.639987233;0.930225963;1.781036939;1.488550717;1.515873844;1.681241237;-0.301029996;1.652246341;0.568201724;1.209515015;0.301029996;1.814247596;NA;NA;-0.222168542;-0.153217731;-0.020841258;-0.156882092;-0.052348971;-0.798006255;-0.124714622;-0.081094613;3.428223289;1.029017778;3.102273772;0.245857839;1.527902081;0.795740825;0.788558928;1.101899828;0.266659123;-4.169521721;0.885189094;-1.337451191;0.002297618;0.063913212;0.036496321;0.107615187;0.034370872;0.016858316;-0.023069551;-0.052790326;1;1;1;1;1;1;0;0;97.01418681;1.247442534;0.114537832;1.975223512;8.805189433;0.7084209;NA;NA;3.527702711;-0.083447798;-0.07635766;1.5289167;1.273331664;0.787962198;0.230448921;1.06069784;0.523591184;0.564234832;1.909887009;1.464519749;1.474098122;0;1.474098122;-1.686643306;3.281033675;1.594390369;1;1;NA;0.013761058;0.094122883;0.111096045;-0.014085574;NA;0.174950291;0.082485609;-0.038514957;4.639987233;-0.052165437;0
Lithuania;2010;1.558708571;1.257678575;4.079141434;0.51851394;0.399673721;1.526339277;1.710963119;1.080521869;0.27909834;0.991226076;0.77815125;0.68121873;0.841956901;0.807685045;0.86923172;1.158362492;0.307753724;-0.128273156;0.386855529;1.073459046;0.890968631;0.386855529;0.090662579;-2.007515718;NA;-1.110277583;NA;-0.001400723;2.122418334;1.993778844;4.676731826;0.955484262;1.774516966;1.51054501;1.561101384;1.705863712;-0.213074825;1.626340367;0.770852012;1.155336037;0.278753601;1.814247596;NA;NA;-0.219115724;-0.120523026;-0.013517178;-0.122203113;-0.04643659;-0.700512821;-0.135991161;-0.105972085;3.439762504;1.206725763;3.284351051;0.377106397;1.529622758;0.796844041;0.800479643;1.112785982;0.273574376;-4.204643821;0.885633926;-1.391596726;-0.003283481;0.010841004;0.041477258;0.042550056;0.005179225;0.051980416;0.005334705;-0.05508508;0;1;1;1;1;1;1;0;-13.69397993;1.284820942;0.120911704;2.011765088;3.48581142;0.710963119;NA;NA;4.150850032;-0.127879245;0.098924786;1.530199698;1.247442534;0.859654037;0.301029996;1.209515015;0.561202714;0.478494862;1.781887319;1.461871873;1.474409892;0;1.474409892;-1.409968229;2.985967226;1.575998998;1;0;NA;0.009900637;0.111024535;0.059127053;0.014763514;NA;0.120771313;0.060209214;-0.001136549;4.676731826;-0.03009729;0
Lithuania;2011;1.57054294;1.195899652;4.130028046;0.792391689;0;1.527629901;1.710963119;0.907739108;0.217031441;1;0.662757832;0.581548748;0.822339548;0.783574974;0.799340549;1.100370545;0.180118499;-0.28999712;0.417803723;1.064537612;0.892864176;0.417803723;0.088115679;-2.09253108;NA;-1.10737207;NA;-0.001511206;2.183387297;1.990208313;4.717254646;1.013450707;1.773786445;1.525044807;1.582063363;1.723455672;-0.337242168;1.62838893;0.591064607;1.096910013;0.301029996;1.810400556;NA;NA;-0.349011148;-0.145015532;-0.027205847;-0.121140322;-0.073943077;-0.750089574;-0.093407816;-0.043879614;3.43473167;1.284026044;3.441004686;0.393495909;1.532540752;0.78763751;0.798497491;1.105099828;0.272897907;-4.258859873;0.884660814;-1.428523306;-0.004910851;-0.004062537;0.023842057;-0.008189815;0.028132089;0.106196467;0.008203363;-0.028409872;0;0;1;0;1;1;1;0;-22.76612166;1.283002098;0.08222583;2.002667218;2.811023531;0.710963119;NA;NA;4.410284918;-0.056342567;0.060968963;1.526339277;1.284820942;0.807685045;0.278753601;1.155336037;0.560741103;0.550531246;1.783354199;1.461871873;1.469255983;1.469255983;0;-1.469255983;3.041474546;1.572218564;1;1;NA;0.011191261;0.091407182;0.035016982;0.016659059;NA;0.062345289;0.082485609;-0.002955393;4.717254646;-0.011526824;0
Lithuania;2012;1.599883072;1.133538908;4.119898934;0.72427587;0.354108439;1.53529412;1.711807229;1.114654345;0.212628963;0.908485019;0.662757832;0.534848823;0.769914269;0.764886008;0.755874856;1.08278537;0.079963659;-0.345535898;0.32407658;1.047948937;0.878465993;0.32407658;0.084552674;-1.886792486;-4.476410644;-1.12165482;NA;-0.00089881;2.210551745;1.986486439;4.74558393;1.047509673;1.773054693;1.532754379;1.605305046;1.753583059;-0.245727187;1.557507202;0.986771734;1.079181246;0.255272505;1.818555779;NA;NA;-0.340097435;-0.076391167;0.047933199;-0.087941892;-0.039199697;-0.760959156;-0.105391608;-0.048327417;3.42066949;1.308052773;3.464580357;0.389916647;1.536878428;0.771719892;0.786785495;1.087700916;0.264957165;-4.326408137;0.882732713;-1.446971015;-0.001584308;-0.006833884;-0.016871226;-0.00851967;-0.00968466;-0.150002507;-0.004266721;-0.011867362;0;0;0;0;0;0;0;0;77.87766643;1.276636761;0.096388197;2.006129834;2.804141389;0.711807229;NA;NA;4.474416212;-0.063214812;0.027164448;1.527629901;1.283002098;0.783574974;0.301029996;1.096910013;0.438589127;0.441705501;1.781226634;1.461871873;1.462155713;1.462155713;0;1.361758973;-2.965169561;-1.603410587;1;0;NA;0.01885548;0.038981903;0.016328016;0.002260876;-0.323747239;0.044616522;0.036728118;-0.00932073;4.74558393;-0.009532922;0
Lithuania;2013;1.587710965;1.079181246;4.158003448;0.51851394;0.44870632;1.542825427;1.710963119;1.103779783;0.240890287;0.892094603;0.672097858;0.569550767;0.750570488;0.749069494;0.707570176;1.056904851;-0.006149142;-0.339974119;0.372912003;1.046034093;0.872746036;0.372912003;0.080140764;-1.865861693;-4.390983182;-1.12722846;NA;-0.000678742;2.221861645;1.985222928;4.763300157;1.07292894;1.764922985;1.546542663;1.622214023;1.783903579;-0.219996745;1.551449998;1.008600172;1.049218023;0.230448921;1.817730595;NA;NA;-0.362086445;-0.078010915;0.058969762;-0.096561495;-0.033366483;-0.767320341;-0.101025838;-0.021874287;3.453908871;1.320818753;3.516777683;0.37807981;1.542072414;0.752039841;0.773331407;1.068138425;0.254580735;-4.384535442;0.881625117;-1.450225512;0.000753013;-0.002970347;-0.022760919;-0.018920403;-0.024131814;-0.00644774;-0.008879081;0.003001851;1;0;0;0;0;0;0;1;22.58337876;1.271710966;0.091393708;2.01241786;2.646700731;0.710963119;NA;NA;4.561987608;-0.028891968;0.0113099;1.53529412;1.276636761;0.764886008;0.255272505;1.079181246;0.424199806;0.425917327;1.736713553;1.464519749;1.450732273;1.450732273;0;1.216286998;-2.836322885;-1.620035887;1;1;NA;0.026386787;0.019638122;0.000511502;-0.003459081;-0.238319777;0.014653299;0.011904534;-0.014246525;4.763300157;-0.017797937;0
Lithuania;2014;1.607455023;1.037426498;4.184688592;0.361727836;0.469822016;1.549003262;1.710963119;1.142977306;0.247115566;0.84509804;0.662757832;0.571280192;0.740740182;0.729624257;0.69019608;1.06069784;-0.016819746;-0.415686085;0.284656283;1.053050082;0.878238475;0.284656283;0.099392133;-1.864563647;-4.320135819;-1.121724266;NA;-0.000577091;2.203777509;1.98887921;4.784473217;1.095606217;1.752816431;1.564666064;1.643452676;1.797267541;-0.182340208;1.541579244;1.08278537;1.029383778;0.255272505;1.823637222;NA;NA;-0.377303247;-0.002456341;0.079029675;-0.042696085;-0.018491032;-0.765118643;-0.10435915;0.013039567;3.484871338;1.329868701;3.548624879;0.380932583;1.54730585;0.73045259;0.763423585;1.052598387;0.245047654;-4.434489012;0.882430843;-1.443471237;0.001697412;-0.000828333;-0.022683402;-0.02321461;0.010224851;0.114353194;-0.004192368;0.002484792;1;0;0;0;1;1;0;1;15.02292803;1.271350415;0.094783561;2.018709831;2.735111507;0.710963119;NA;NA;4.634421319;0.017340912;-0.018084136;1.542825427;1.271710966;0.749069494;0.230448921;1.049218023;0.424116507;0.41763283;2.357842676;1.464519749;1.449855923;1.449855923;0;1.19397624;-2.824628695;-1.630652455;1;0;NA;0.032564622;0.009807816;-0.018933735;0.002033358;-0.167472414;-0.005180946;0.036728118;-0.014607076;4.784473217;-0.01598954;0
Lithuania;2015;1.630560859;0.959041392;4.133455874;0.146128036;0.491361694;1.555094449;1.710117365;1.16607744;0.288836926;0.838849091;0.602059991;0.616966741;0.763427994;0.707570176;0.698970004;1.049218023;0;-0.22184875;0.184849508;1.064457989;0.886490725;0.184849508;0.094458221;-1.814782176;-4.575073545;-1.112859207;NA;-0.00063177;2.141891499;2;4.7989128;1.10883012;1.738780558;1.587710965;1.673941999;1.835056102;-0.236789099;1.545307116;1.097953757;1.037426498;0.230448921;1.820529849;NA;NA;-0.408687074;0.079510753;0.107276975;-0.00688137;-0.014503901;-0.748667959;-0.087004224;0.01742987;3.444916365;1.305723352;3.459511243;0.474003123;1.551882356;0.708338116;0.758708637;1.04423957;0.235775869;-4.478547716;0.884822055;-1.431412332;0.003212092;-0.00076794;0.004719357;-0.006813072;-0.005326948;-0.096525829;0.00166867;0.016019317;1;0;1;0;0;0;1;1;11.5978872;1.268053049;0.078782545;2.022491706;2.684249528;0.710117365;NA;NA;4.498107743;0.022758588;-0.06188601;1.549003262;1.271350415;0.729624257;0.255272505;1.029383778;0.425814904;0.425117722;1.741598671;1.464519749;1.450443272;1.450443272;0;-1.450443272;3.41319069;1.962747418;1;0;NA;0.038655809;0.032495628;-0.040987816;0.010285608;-0.42241014;0.002861774;0.011904534;-0.017904442;4.7989128;-0.005187936;0
Lithuania;2016;1.601153186;0.897627091;4.159927953;0.447158031;0.439332694;1.557507202;1.709269961;1.175005414;NA;0.77815125;0.556302501;0.633468456;0.763427994;0.681241237;0.698970004;1.049218023;0;-0.301029996;0.207797231;1.068185862;0.892094603;0.207797231;0.114267727;-1.792686011;-4.57745228;-1.109307267;NA;-0.000853735;2.128332671;2.007240557;4.801516763;1.132261611;1.739572344;1.598790507;1.682145076;1.837588438;-0.22184875;1.534026106;1.115019416;1.041392685;0.230448921;1.816738299;NA;NA;-0.426916467;0.029410362;0.055461874;0.012566507;-1.31E-05;-0.713551671;-0.094854904;-0.07402305;3.469863122;1.30003592;3.476112113;0.525145391;1.555377141;0.686943864;0.757203828;1.042506403;0.227819305;-4.500693906;0.88780014;-1.418355375;0.002130061;-0.005702626;0.006224165;-0.001113718;0.002629617;-0.076758373;0.004294463;0.017680074;1;0;1;0;1;0;1;1;10.40393607;1.263918657;0.087262682;2.007240557;2.539252418;0.709269961;NA;NA;4.510946696;-0.096232624;-0.013558828;1.555094449;1.268053049;0.707570176;0.230448921;1.037426498;0.408211027;0.410203615;2.449713346;1.464519749;1.45373926;1.45373926;0;-1.45373926;3.381214706;1.927475446;1;0;NA;0.041068562;0.032495628;-0.067316755;0.015889486;-0.424788875;0.006827961;0.011904534;-0.022038834;4.801516763;0.021173168;1
Lithuania;2017;1.594876953;0.851258349;4.197782669;0.763427994;NA;1.558708571;1.707570176;1.175272703;NA;0.84509804;0.579783597;0.672097858;0.748188027;0.653212514;0.698970004;1.049218023;0.041392685;-0.301029996;0.174721944;1.064457989;0.892094603;0.174721944;0.161046456;-1.826222677;-4.494543888;-1.106387045;NA;-0.000940604;2.16085233;2.008451892;4.823106423;1.174484877;NA;NA;1.677606953;1.833147112;-0.265314443;1.521138084;1.122357592;1.037426498;0.204119983;NA;NA;NA;-0.432718722;-0.015321057;0.062991608;-0.003203683;-0.006352863;-0.694678187;-0.095326927;-0.046684975;3.487415657;1.33332933;3.560769677;0.576869029;1.557879346;0.667394407;0.757681522;1.045753224;0.221379573;-4.500354072;0.890633469;-1.40604385;0.000829224;-0.014181893;-0.009493495;-0.008326727;-0.01725959;0.005810184;0.001461134;-0.008907626;1;0;0;0;0;1;1;0;8.880013393;1.26873212;0.087068092;1.994014119;2.653029195;0.707570176;NA;NA;4.649873581;-0.062246446;0.032519659;1.557507202;1.263918657;0.681241237;0.230448921;1.041392685;NA;NA;NA;1.464519749;1.453588192;1.453588192;0;NA;NA;NA;1;0;NA;0.042269931;0.017255661;-0.095345478;0.015889486;-0.341880483;0.002861774;-0.014424404;-0.017225371;4.823106423;0.106413591;1
Lithuania;2018;1.532471441;0.792391689;4.237400554;0.662757832;NA;1.556302501;1.706717782;1.172698854;NA;0.785329835;0.477121255;NA;0.770852012;0.662757832;0.748188027;1.08278537;0.176091259;-0.22184875;0.185039862;1.06069784;0.892094603;0.185039862;0.16928104;-1.816533306;-4.421872303;-1.109354646;NA;-0.000642256;2.174059263;2.004297411;4.845502118;1.20835965;NA;NA;1.67669361;1.833784375;-0.30820858;1.531478917;1.127048498;1.071882007;0.230448921;NA;NA;NA;NA;0.030355926;0.046604848;-0.018924546;-0.034629116;NA;NA;-0.024586575;3.50388631;1.337298277;3.617890699;0.511145206;1.559818924;0.649901899;0.759909946;1.052156179;0.217079024;-4.48923604;0.89327753;-1.393392431;-0.003516423;0.012855932;0.010942066;0.019725829;0.013369897;0.067363737;-0.001182927;0.002124337;0;1;1;1;1;1;0;1;6.925297314;1.267425382;NA;1.987499282;2.576114999;0.706717782;NA;NA;4.685741125;-0.032879584;0.013206933;1.558708571;1.26873212;0.653212514;0.204119983;1.037426498;NA;NA;NA;1.461871873;1.457211518;0;1.457211518;NA;NA;NA;1;0;NA;0.039863861;0.039919646;-0.08580016;0.015889486;-0.269208898;0.037317283;0.011904534;-0.018532109;4.845502118;0.241464468;1
Luxembourg;1997;0.903089987;0.397940009;3.903583716;0.380211242;0;1.411619706;1.626340367;0.813787746;0.02588795;NA;NA;0.324739081;0.611744453;0.660866654;0.832508913;1.23299611;0.486460078;0.24023738;0.846275242;1.073349107;0.706466211;0.846275242;0.231647128;-1.279753884;-1.640399732;-1.311206396;NA;0.000966737;2.342871576;1.982561428;4.190738903;1.617825137;1.521201076;1.269254798;NA;NA;NA;1.615950052;0.707570176;1.161368002;0.602059991;1.799493916;-1.100589359;-1.099721909;-0.003603532;0.309270602;0.203251488;0.238155324;0.17876919;-0.221455659;-0.060914983;NA;NA;1.625756224;4.298245206;NA;1.409017098;0.660700459;0.608454354;1.15367946;0.59651547;-1.633451343;0.712406797;-1.110760855;0.002602608;0.000166195;0.003290099;0.007688542;0.005544521;-0.00694839;-0.005940587;0.019981057;1;1;1;1;1;0;0;1;2.622322204;1.324367377;0.057774357;1.987979102;-10.47836582;0.626340367;1.199554443;1.20050064;NA;NA;0.030975104;1.40654018;1.328458417;0.652402841;0.602059991;1.155336037;0.582749056;0.571234562;1.716004495;1.464519749;1.47912433;0;1.47912433;-1.658472078;2.994402046;1.335929967;1;0;0.022016311;-0.018902625;-0.042544925;-0.026178724;-0.069351509;0.001989994;-0.011895161;-0.049784324;0.021733055;4.190738903;0.00713081;1
