"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mu6","mdiff1","iptw","dr1"
"Germany",1999,1.416640507,1.194143076,1.727292688,1.678518379,1.755874856,1.828082741,0.63920773,0.782747666,0.86332286,1.252853031,0.941018839,NA,NA,-1.411713412,0.82404543,0.236789099,-0.950665291,-1.144559606,1.615790147,1.342066941,1.390158562,0.369521983,3.495442939,4.859219929,0.513694148,1.77815125,0.001051583,1.415588925,1,0.521097644470179,1.91902613763825,0.000496120659147836,0,1,0.000496120659147836,-0.919026137638254,2.71857016057011,1.79954402293185
"Germany",2000,1.419955748,1.192858989,1.788097609,1.650307523,1.758911892,1.831772838,0.607103057,0.808757403,0.86332286,1.240549248,0.929418926,0.392613404,NA,-1.403045978,0.820566599,0.243534102,-1.002093576,-1.091090546,1.530850202,1.405983362,1.391926605,0.380464506,3.500778446,4.872826656,0.529578668,1.770115295,-0.000691712,1.42064746,0,0.527823321258817,2.11785131503315,0.00330657543744484,0.00330657543744484,0,0,0.00369625970100402,-3.00725514819068,-3.00355888848968
"Germany",2001,1.428134794,1.191813613,1.792236133,1.671172843,1.770852012,1.831397097,0.616110155,0.813831149,0.86332286,1.245512668,0.924279286,0.38887873,NA,-1.3816284,0.804869297,-0.235823868,-1.027843006,-1.090520189,1.506693665,1.420097087,1.390706021,0.379543,3.511325009,4.883220831,0.527832736,1.761175813,0.001986534,1.42614826,1,0.515878989617267,1.93843909158213,-0.00593427008634295,0,1,-0.00593427008634295,-0.938439091582128,2.76835231273819,1.82991322115606
"Germany",2002,1.431363764,1.189942186,1.783710736,1.674861141,1.783188691,1.827743099,0.617101913,0.823728836,0.875061263,1.255272505,0.939519253,0.412900272,NA,-1.415487066,0.791779398,-0.007446482,-1.055215885,-1.089950581,1.54281095,1.493644437,1.398402879,0.384514699,3.513229857,4.912910746,0.537706462,1.773786445,0.000342821,1.431020943,1,0.512938710193536,1.9495506580556,-0.00231064935395553,0,1,-0.00231064935395553,-0.949550658055602,2.79051616802314,1.84096550996754
"Germany",2003,1.434568904,1.189104582,1.789010216,1.679427897,1.774516966,1.822051806,0.617725933,0.831343866,0.880813592,1.264817823,0.949390007,0.436540941,NA,-1.435776405,0.790979156,0.089198367,-1.007805382,-1.088371055,1.562657481,1.446983189,1.384010933,0.391839827,3.517891944,4.868800912,0.542310605,1.800029359,-0.001338273,1.435907177,0,0.509480014250664,2.03865291741857,0.0023097558800198,0.0023097558800198,0,0,0.00239903468330727,-2.92458808137757,-2.92218904669426
"Germany",2004,1.439332694,1.191535795,1.818596073,1.665580991,1.770852012,1.817472273,0.610747837,0.807422386,0.86332286,1.257678575,0.939519253,0.427859111,NA,-1.471532854,0.781984487,0.176958981,-0.891412001,-0.985640342,1.450402145,1.311742046,1.398627419,0.384980296,3.51977202,4.922849656,0.538443997,1.811575006,-0.002411388,1.441744082,0,0.509802342530683,2.03999342869686,0.00263893852972674,0.00263893852972674,0,0,0.00274447872965076,-2.93622923746854,-2.93348475873889
"Germany",2005,1.450249108,1.188836732,1.847703362,1.664641976,1.767897616,1.815909651,0.610590356,0.813276482,0.86923172,1.252853031,0.944482672,0.524149082,NA,-1.470392204,0.783620084,0.239799818,-1.02958709,-1.156194341,1.700059145,1.513896831,1.392442878,0.385357779,3.5231004,4.905716059,0.536588695,1.826074803,0.00193369,1.448315418,1,0.503093272555027,1.98770298581288,0.000215247841537369,0,1,0.000215247841537369,-0.98770298581288,2.88266448214407,1.89496149633119
"Germany",2006,1.45484486,1.190500206,1.886953924,1.650307523,1.773054693,1.827046017,0.603142902,0.806772171,0.86332286,1.23299611,0.924279286,0.503809597,NA,-1.444289662,0.788733829,0.324282455,-1.029177612,-1.155784873,1.669288143,1.486430584,1.414752825,0.391619552,3.535872274,5.002385289,0.554044868,1.822821645,0.001518112,1.453326748,1,0.503879913268383,1.98459984942358,-0.00061249483817849,0,1,-0.00061249483817849,-0.984599849423582,2.88728489009067,1.90268504066709
"Germany",2007,1.456366033,1.190764482,1.899659287,1.631443769,1.778874472,1.838691709,0.59102486,0.800929924,0.857332496,1.204119983,0.886490725,0.425732359,NA,-1.421635552,0.830387816,0.338057875,-1.066646125,-1.193253361,1.696371401,1.516382052,1.449494246,0.388649942,3.553701448,5.151069801,0.563345855,1.804139432,0.000215894,1.45615014,1,0.508589987914493,1.96622038137354,-0.000710883366045412,0,1,-0.000710883366045412,-0.966220381373544,2.86353657682474,1.89731619545119
"Germany",2008,1.457881897,1.185310949,1.908189516,1.639486489,1.777426822,1.845718018,0.592562328,0.809098898,0.86332286,1.198657087,0.886490725,0.393882887,NA,-1.388312425,0.836654245,0.277379975,-1.067096937,-1.193704191,1.65723436,1.481463936,1.439644681,0.414901516,3.572090151,5.142540587,0.597310761,1.813580989,0.000415887,1.457466009,1,0.506412991595816,1.97467287884694,-0.00107074986864286,0,1,-0.00107074986864286,-0.974672878846939,2.87883984256783,1.90416696372089
"Germany",2009,1.456366033,1.1801257,1.849204648,1.677606953,1.771587481,1.847109741,0.634054935,0.852051031,0.908485019,1.238046103,0.944482672,0.482917062,NA,-1.399399722,0.858705336,0.121231455,-1.069945464,-1.196552678,1.674455485,1.497281384,1.372314708,0.435595945,3.59353107,4.93145554,0.597774722,1.860936621,-0.001774806,1.458140839,0,0.49697674779197,1.98797967213341,-0.00940025761558982,-0.00940025761558982,0,0,-0.00928726343702,-2.89522606878957,-2.90451333222659
"Germany",2010,1.459392488,1.191486501,1.899290045,1.674861141,1.773786445,1.852784869,0.638900748,0.843116402,0.897627091,1.222716471,0.929418926,0.440600031,NA,-1.431092916,0.844156311,0.173186268,-1.097165681,-1.223772946,1.751332794,1.570146035,1.403602748,0.433557033,3.608312681,5.064637595,0.608541844,1.908485019,-7.04e-06,1.45939953,0,0.492815410796314,1.97166874011308,-0.0103662219344731,-0.0103662219344731,0,0,-0.010072533806802,-2.87743854814545,-2.88751108195225
"Germany",2011,1.460897843,1.190100596,1.928128105,1.650307523,1.770852012,1.861534411,0.631764468,0.832291111,0.892094603,1.195899652,0.892094603,0.283477723,-3.556425056,-1.415646539,0.846682508,0.225050696,-1.109509169,-1.236116436,1.749903955,1.570672815,1.423956306,0.446478139,3.622090486,5.157698588,0.635765361,1.895974732,-3.96e-05,1.460937413,0,0.499719634032722,1.99887916461908,-0.0146359252136909,-0.0146359252136909,0,0,-0.0146195207508789,-2.92015826000965,-2.93477778076053
"Germany",2012,1.462397998,1.186633936,1.933865508,1.646403726,1.766412847,1.86332286,0.624327923,0.83361966,0.892094603,1.193124598,0.892094603,0.255021559,-3.499071894,-1.388652483,0.847242635,0.235528447,-1.11051112,-1.237118367,1.717927492,1.542114025,1.411891876,0.457598832,3.638721079,5.137480729,0.646080073,1.902546779,-4.57e-05,1.462443744,0,0.500753280735272,2.0030176692453,-0.0121586945456216,-0.0121586945456216,0,0,-0.0121953854642149,-2.92920902946296,-2.94140441492717
"Germany",2013,1.465382851,1.185376247,1.929200666,1.650307523,1.764176132,1.866287339,0.631228039,0.847652767,0.903089987,1.193124598,0.897627091,0.258942188,-3.603816757,-1.380539668,0.84326821,0.252124553,-1.130708243,-1.257315499,1.735773922,1.560987582,1.41182545,0.450410784,3.640152481,5.139259913,0.635901407,1.889301703,0.001809171,1.46357368,1,0.497760443441434,2.00899853167553,-0.00740381732169437,0,1,-0.00740381732169437,-1.00899853167553,2.9439519960015,1.93495346432597
"Germany",2014,1.463892989,1.18842598,1.928298869,1.64738297,1.776701184,1.867909218,0.627195461,0.855092658,0.913813852,1.190331698,0.897627091,0.253761961,-3.628898657,-1.378060393,0.841702322,0.241297387,-1.106076196,-1.232683432,1.698712215,1.524239797,1.43118235,0.457414059,3.635554547,5.203141502,0.654642929,1.874481818,-5e-05,1.463942952,0,0.49894245207194,1.99577873666435,-0.00626679440876265,-0.00626679440876265,0,0,-0.00624034061929288,-2.92160650019822,-2.92784684081751
"Germany",2015,1.46686762,1.186898076,1.935180358,1.643452676,1.771587481,1.869084974,0.62324929,0.855095158,0.919078092,1.190331698,0.903089987,0.230448921,-3.970907988,-1.368472842,0.84509804,0.236360888,-1.016416395,-1.143023645,1.564196817,1.390938233,1.440302463,0.464186896,3.676125117,5.294732061,0.66856953,1.858021239,0.002141137,1.464726484,1,0.498454326552666,2.00620186590825,-0.00695006245523477,0,1,-0.00695006245523477,-1.00620186590825,2.9428325562844,1.93663069037615
"Germany",2016,1.46834733,1.18399601,1.927797069,1.646403726,1.764922985,1.873320602,0.612783857,0.857332496,0.929418926,1.190331698,0.919078092,0.204119983,-3.927911234,-1.363216386,0.84509804,0.295643177,NA,NA,NA,NA,1.440546136,0.464954295,3.68679237,5.310994504,0.669788113,1.8401445,0.001291191,1.46705614,1,0.497233795250027,2.01112637466077,-0.00125274876507397,0,1,-0.00125274876507397,-1.01112637466077,2.95303204252571,1.94190566786495
"Germany",2017,1.46834733,1.184618251,1.942966899,1.64738297,NA,NA,0.612783857,0.857332496,0.934498451,1.193124598,0.919078092,0.204119983,-3.92915,-1.350456798,0.84509804,0.307535187,NA,NA,NA,NA,1.44480323,0.482534873,3.705565925,5.353813619,0.697167944,1.814910011,-0.005561743,1.473909073,0,0.49677233135422,1.98717213362109,0.00130890643893378,0.00130890643893378,0,0,0.00129211596203263,-2.91785889665292,-2.91656678069089
"Germany",2018,1.471291711,1.184422408,1.947780827,1.649334859,NA,NA,0.62324929,0.857332496,0.929418926,1.193124598,0.903089987,0.176091259,-3.923341523,-1.341566042,0.84509804,0.330285495,NA,NA,NA,NA,1.446538165,0.490541364,3.716993915,5.376773555,0.709586804,1.791447641,-0.01808351,1.489375221,0,0.494143956512723,1.97684699604691,-0.00167901064086862,-0.00167901064086862,0,0,-0.00164013650086331,-2.90851859919907,-2.91015873569993
"Greece",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1997,1.534026106,1.248406535,1.594107665,1.640481437,1.477121255,1.752873686,0.593411525,0.690901437,0.301029996,1.041392685,0.455551276,NA,-2.483736609,-1.427700798,0.778292837,0.254306332,-0.918279776,-1.11453361,1.591220525,1.311028769,1.1934358,-0.367441485,3.002309144,3.583063215,-0.438517823,1.997823081,-0.000127275,1.534153381,0,0.436754071825889,1.77542339851746,0.0116610541735154,0.0116610541735154,0,0,0.00904225425752349,-2.72354584252902,-2.7145035882715
"Greece",1998,1.531478917,1.244094395,1.626014578,1.654176542,1.489958479,1.747994102,0.560093846,0.71702594,0.301029996,1.056904851,0.467913492,NA,-2.436010123,-1.332601442,0.772640358,0.422261451,-0.913252684,-1.092441391,1.455788973,1.217001844,1.190342524,-0.302247726,3.068878695,3.653016812,-0.359778321,1.988558957,-0.000182064,1.531660981,0,0.435412738438363,1.77120538857717,0.00928386444196327,0.00928386444196327,0,0,0.00715976628446207,-2.71256371028273,-2.70540394399827
"Greece",1999,1.5289167,1.240557924,1.675573043,1.664641976,1.521138084,1.747411808,0.572900913,0.747598795,0.322219295,1.068185862,0.47905287,NA,-2.522194355,-1.313975005,0.792136532,0.472171147,-0.91375802,-1.086315387,1.427391266,1.200655199,1.184244624,-0.245475841,3.126229413,3.702220374,-0.290703445,1.995196292,-8.23e-05,1.528998981,0,0.434876287045238,1.76952404770183,0.00917471807294334,0.00917471807294334,0,0,0.00706016618801453,-2.70545486758293,-2.69839470139492
"Greece",2000,1.526339277,1.242466109,1.766529418,1.666517981,1.539076099,1.751663946,0.585699248,0.749565964,0.342422681,1.089905111,0.505149978,NA,-2.429819929,-1.31574933,0.800727498,0.600864036,-0.913846691,-1.029490875,1.354551928,1.202393171,1.171632009,-0.269217724,3.118646922,3.653906559,-0.315424103,2.020775488,-2.82e-05,1.526367521,0,0.435615324722837,1.7718411640233,0.0110415208817312,0.0110415208817312,0,0,0.00852230032994292,-2.70443076125416,-2.69590846092422
"Greece",2001,1.523746467,1.241223721,1.749272171,1.662757832,1.542825427,1.7507012,0.56911309,0.798424206,0.361727836,1.100370545,0.505149978,-0.119814976,-2.493977709,-1.360556604,0.825691976,0.510679031,-0.931634527,-1.016211828,1.382613714,1.267541509,1.179806044,-0.252215434,3.110827315,3.670172867,-0.297565293,2.029789471,-0.000149358,1.523895825,0,0.438880873497934,1.78215276002772,-0.0109291115785155,-0.0109291115785155,0,0,-0.00854823478578682,-2.71554897174654,-2.72409720653232
"Greece",2002,1.522444234,1.239720155,1.701990817,1.660865478,1.556302501,1.758722699,0.592426929,0.775813654,0.361727836,1.100370545,0.505149978,-0.103497757,-2.506696369,-1.358501129,0.864753088,0.510410948,-0.944192942,-1.00523911,1.365618466,1.282687178,1.165137962,-0.272865576,3.127753001,3.644263756,-0.317926041,2.020775488,0.000755456,1.521688777,1,0.440744418460607,2.26888863049636,-0.0138480996211121,0,1,-0.0138480996211121,-1.26888863049636,3.45425641308733,2.18536778259098
"Greece",2003,1.51851394,1.235595709,1.68295741,1.668385917,1.571708832,1.767155866,0.628876544,0.776599159,0.380211242,1.117271296,0.51851394,-0.165906572,-2.622194603,-1.37634689,0.828977077,0.447778009,-0.900247556,-0.983243614,1.35328429,1.239052923,1.211496436,-0.262378048,3.144044329,3.808998498,-0.317870069,2.006466042,-0.001208601,1.519722541,0,0.442210282471748,1.79279030892022,-0.0112120280338326,-0.0112120280338326,0,0,-0.00888878716856435,-2.72237707559227,-2.73126586276083
"Greece",2004,1.51851394,1.236489114,1.698086982,1.677606953,1.58546073,1.77140373,0.613420542,0.750779111,0.361727836,1.10720997,0.531478917,-0.07738203,-2.623464567,-1.370238027,0.812446546,0.457579147,-0.881016112,-1.001501773,1.372295813,1.207201778,1.225953968,-0.277942229,3.215860337,3.94249674,-0.340744378,2.012415375,-0.000110411,1.518624351,0,0.439158809332308,1.7830359407259,-0.0149463082513985,-0.0149463082513985,0,0,-0.0117034965420131,-2.70756493151329,-2.7192684280553
"Greece",2005,1.51851394,1.229955761,1.706725155,1.658964843,1.597695186,1.775428392,0.624328648,0.790982333,0.380211242,1.133538908,0.505149978,-0.104867205,-2.595230376,-1.340817009,0.827658427,0.506910726,-0.877699902,-1.01113036,1.355740785,1.176834957,1.140598379,-0.23735144,3.241917888,3.697726288,-0.270722668,2.031004281,0.0005341,1.51797984,1,0.446519731598229,2.23954268811525,-0.0106541371942279,0,1,-0.0106541371942279,-1.23954268811525,3.40077679112809,2.16123410301283
"Greece",2006,1.51851394,1.236892412,1.723046953,1.654176542,1.575187845,1.782114147,0.562022524,0.770587229,0.397940009,1.146128036,0.556302501,-0.134060706,-2.668864606,-1.350291876,0.830758525,0.416806872,-0.862514599,-0.995945049,1.344816509,1.164646456,1.19450548,-0.250897815,3.250358794,3.882571391,-0.299698815,2.015359755,0.001234459,1.517279481,1,0.446247030570421,2.24091126997918,-0.00793293206305012,0,1,-0.00793293206305012,-1.24091126997918,3.40285500176649,2.16194373178731
"Greece",2007,1.515873844,1.228936848,1.759851903,1.673020907,1.579783597,1.784438974,0.555264097,0.779000365,0.414973348,1.164352856,0.531478917,-0.075195479,-2.707822209,-1.332519655,0.850987072,0.389343311,-0.881512148,-1.014942608,1.352430973,1.174632263,1.165756486,-0.239163024,3.276389958,3.819472845,-0.278805846,2.013258665,-0.000600208,1.516474052,0,0.444299949305487,1.79953195748354,-0.00369818453373671,-0.00369818453373671,0,0,-0.00295681671939387,-2.72786342579142,-2.73082024251081
"Greece",2008,1.515873844,1.227134351,1.773272267,1.705863712,1.586587305,1.788345165,0.57667264,0.810133054,0.462397998,1.204119983,0.612783857,-0.124921508,-2.671147718,-1.331334342,0.846088392,0.385248682,-0.889423055,-1.02285353,1.361760031,1.184119458,1.075718996,-0.179253551,3.298238213,3.547977499,-0.19282645,2.039017322,-0.000704377,1.516578221,0,0.434686602799888,1.76893030477043,-0.000106581598359634,-0.000106581598359634,0,0,-8.19538209095927e-05,-2.68147518086044,-2.68155713468135
"Greece",2009,1.517195898,1.220576887,1.678917406,1.733197265,1.586587305,1.784260583,0.61594286,0.833359722,0.491361694,1.243038049,0.579783597,0.000303034,-2.375291705,-1.349519485,0.796847596,0.399673721,-0.88855366,-1.021984123,1.379187488,1.199120478,0.932393807,-0.203724087,3.318994566,3.094609979,-0.189951077,2.102776615,-0.000893479,1.518089377,0,0.427061229135713,1.74538720514844,8.60700561799987e-05,8.60700561799987e-05,0,0,6.41555186229785e-05,-2.6480943080729,-2.64803015255428
"Greece",2010,1.519827994,1.220088002,1.722873195,1.720159303,1.587710965,1.771587481,0.613379201,0.836359012,0.505149978,1.247973266,0.591064607,0.001091131,-2.324378536,-1.400649925,0.848809686,0.402948829,-0.924933735,-1.058364206,1.482397746,1.295508366,0.925495337,-0.223022931,3.338844396,3.090084919,-0.206406682,2.164947373,-0.00106987,1.520897863,0,0.429336947504571,1.7523475466427,-0.00311429112380579,-0.00311429112380579,0,0,-0.00234302928652642,-2.6632668566048,-2.66560988589132
"Greece",2011,1.525044807,1.219442948,1.762262973,1.73479983,1.592176757,1.741151599,0.64695361,0.810587401,0.531478917,1.290034611,0.531478917,0.194648056,-1.873394659,-1.322639047,0.860667872,0.315760491,-0.901880623,-1.035311073,1.369342851,1.192862528,0.920690132,-0.172656579,3.357652439,3.091357467,-0.158963208,2.23578087,0.000920813,1.524123994,1,0.421429619287173,2.37287545590993,0.00578764869949921,0,1,0.00578764869949921,-1.37287545590993,3.6187413916932,2.24586593578327
"Greece",2012,1.527629901,1.226695968,1.791113311,1.743509765,1.598790507,1.705863712,0.655870671,0.764920371,0.462397998,1.307496038,0.531478917,-0.016678923,-1.818350837,-1.157873969,0.85563573,0.038222638,-0.909940351,-1.043370814,1.208091905,1.053596246,0.921861985,-0.155168823,3.361787213,3.099103834,-0.143044239,2.203032887,0.001663859,1.525966042,1,0.415202804671824,2.40846157287015,0.00139746895273785,0,1,0.00139746895273785,-1.40846157287015,3.67923791412593,2.27077634125578
"Greece",2013,1.525044807,1.230839309,1.802904626,1.794488047,1.599883072,1.688419822,0.659973981,0.7122413,0.380211242,1.278753601,0.51851394,-0.032056347,-1.706741583,-1.224631879,0.8432809,0.059941888,-0.966438107,-1.09986857,1.346934113,1.183530914,0.943927704,-0.090813171,3.434778166,3.242182269,-0.085721068,2.248953615,-0.000371055,1.525415862,0,0.400569437340354,1.66824993968116,3.97182836657795e-05,3.97182836657795e-05,0,0,2.65417406638965e-05,-2.54415590728882,-2.54412936554816
"Greece",2014,1.523746467,1.233825623,1.828936375,1.704150517,1.605305046,1.693946678,0.641819552,0.672138974,0.322219295,1.294466226,0.477121255,-0.18432207,-1.757028632,-1.228929839,0.85270718,0.27485032,-0.950637651,-1.084068146,1.332243693,1.168266975,0.978073092,-0.079198618,3.445895425,3.370337594,-0.077462037,2.254548077,0.000847197,1.522899269,1,0.428076922828389,2.33602875247935,0.00581064756107441,0,1,0.00581064756107441,-1.33602875247935,3.55951555840083,2.22348680592148
"Greece",2015,1.519827994,1.232262423,1.799720637,1.728353782,1.615950052,1.705863712,0.62324929,0.656856429,0.361727836,1.29666519,0.477121255,-0.301029996,-1.71432584,-1.242310987,0.86332286,0.331176974,-0.894671825,-1.028102315,1.277222802,1.111460637,1.011502441,-0.01718172,3.512682569,3.553086994,-0.017379351,2.245171362,0.001305703,1.518522291,1,0.42380329618677,2.35958523446524,0.012204158780778,0,1,0.012204158780778,-1.35958523446524,3.58616369356932,2.22657845910408
"Greece",2016,1.5132176,1.228126404,1.784192972,1.689308859,1.619093331,1.716212089,0.602059991,0.698970004,0.342422681,1.298853076,0.556302501,-0.301029996,-1.71408818,-1.229848911,0.908485019,0.395551609,NA,NA,NA,NA,1.031873869,-0.002639831,3.442464076,3.552188725,-0.002723973,2.25160778,9.65e-05,1.513121094,1,0.441356235346862,2.2657434514641,0.0150515034329741,0,1,0.0150515034329741,-1.2657434514641,3.42856286784022,2.16281941637612
"Greece",2017,1.507855872,1.232418122,1.8260784,1.674861141,NA,NA,0.591064607,0.716003344,0.361727836,1.278753601,0.579783597,-0.301029996,-1.724063856,-1.20588273,0.908485019,0.289510023,NA,NA,NA,NA,1.060311104,0.053497163,3.520018013,3.732314186,0.056723636,2.245923678,-0.000801262,1.508657134,0,0.448453460608065,1.81308362681864,0.0143318977361413,0.0143318977361413,0,0,0.0116530313904956,-2.73386879312555,-2.72221576173505
"Greece",2018,1.501059262,1.234126926,1.860455999,NA,NA,NA,0.591064607,0.698970004,0.322219295,1.271841607,0.579783597,-0.301029996,-1.656542114,NA,0.919078092,0.289510023,NA,NA,NA,NA,1.108925583,0.070894522,3.541918126,3.927723622,0.078616749,2.258183147,-0.006115775,1.507175038,0,NA,NA,0.0106286155436737,0.0106286155436737,0,0,NA,NA,NA
