"idem","year","debt_g","Gov_debt","Unempl_rate","Wages","HICP","Net_mig","Gini_net","Gini_market","Net_len_wi","Quantiles","le_male","le_female","Deciles","Health_exp","Education_exp","Social_prot_ex_pen","Social_prot","Family","Unemp_tra","Corporate_ta","pro_imp_tx","ind_tx","property_tx","PIT","cit_total","Property_taxes","VAT","trade","pop_gro","Trade","TOT","GDP","GDP_pc","Secondary_ed","Tertiary_ed","td_male","td_female","leavers","Gov_ex","Deficit","Soc_payable","Soc_kind","employ_rate","arp_mid","mrp_all","insaccess","goveff","regqua","ruleoflaw","voice","instdepth","ins_effic","RD_gdp","res_1mill","sav_gdp","Savings_percapit","ICT","gi_trend","ed_trend","he_trend","soc_trend","kind_trend","prt_trend","indt_trend","pit_trend","gi_cycle","ed_cycle","he_cycle","soc_cycle","kind_cycle","prt_cycle","indt_cycle","pit_cycle","gi_bb","ed_bb","he_bb","soc_bb","kind_bb","prt_bb","indt_bb","pit_bb","gdppc_gro","gdp_gro","insde_d","tot_d","debt_d","redis","pi_m","pi_a","rd","rd1","dtrade","lgini","lgdpg","leduc","lkind","lpay","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","ate","dumm","Gini_netdm","Health_expdm","Education_expdm","ind_txdm","PITdm","Property_taxesdm","Soc_payabledm","Soc_kinddm","gdp_grodm"
"Germany",2009,"A",1.860936621,0.897627091,6.148113335,0,0.00897942,1.456366033,1.712649702,0.953754861,0.086542199,1.06069784,1.029383778,0.414402237,0.852051031,0.634054935,0.944482672,1.315970345,0.219111103,0.482917062,0.121231455,1.04918278,0.858705336,0.121231455,-1.399399722,-2.525085931,NA,-1.406798551,-5.911287537,-0.000139041,1.849204648,2.001734347,6.360540023,1.482704404,1.771587481,1.421603927,1.471291711,1.465382851,-0.031314063,1.677606953,0.857332496,1.238046103,0.908485019,1.847109741,-1.196552678,-1.069945464,-0.166759507,0.200487372,0.18288574,0.214776757,0.128819976,-0.159633159,-0.123927497,0.435595945,3.59353107,1.372314708,3.990215241,0.356297667,1.458676728,0.618844076,0.828609924,1.214731472,0.884357664,-3.806578264,0.840620345,-1.413101898,-0.002310695,0.015210858,0.023441107,0.023314631,0.024127355,-0.077008706,0.018084991,0.013702177,0,1,1,1,1,0,1,1,2.97299525,1.1801257,0.108044034,2.036929121,2.287340346,0.712649702,1.497281385,1.674455485,4.931455541,0.597774722,-0.058984868,1.457881897,1.185310949,0.592562328,0.86332286,1.198657087,0.480598579,2.08073857,1.459179688,0,1.459179688,-1.642882543,3.096080697,1.453198154,1,1,0.014680919,0.029921756,0.011257607,0.037053786,0.002831593,NA,0.013167227,0.023192285,-0.009306048
"Germany",2010,"A",1.908485019,0.851258349,6.138267985,0.278753601,0.026265283,1.459392488,1.713490543,0.798381286,0.097774669,1.096910013,1.041392685,0.414814187,0.843116402,0.638900748,0.929418926,1.303196057,0.217769599,0.440600031,0.173186268,1.03181938,0.844156311,0.173186268,-1.431092916,-2.43135347,NA,-1.425670636,-6.107955639,-8.41e-05,1.899290045,1.99195877,6.387011077,1.504356803,1.773786445,1.426511261,1.475671188,1.46834733,-0.055517328,1.674861141,0.792391689,1.222716471,0.897627091,1.852784869,-1.223772946,-1.097165681,-0.167875088,0.194569864,0.197371089,0.208405008,0.117341736,-0.173628758,-0.130381417,0.433557033,3.608312681,1.403602748,4.021984906,0.448283882,1.460005162,0.625262208,0.834329475,1.209822339,0.890497121,-3.745361553,0.845669111,-1.4089805,-0.000612674,0.01363854,0.008786927,0.012894132,0.00712997,-0.138225417,-0.0015128,-0.022112416,0,1,1,1,1,0,0,0,3.116517667,1.191486501,0.116005185,1.988510004,2.216754372,0.713490543,1.570146034,1.751332794,5.064637595,0.608541843,0.050085397,1.456366033,1.1801257,0.634054935,0.908485019,1.238046103,0.462919673,2.160201993,1.461763743,0,1.461763743,-1.54900535,3.005885061,1.456879711,1,0,0.017707374,0.020987127,0.01610342,0.022504761,-0.028861601,NA,-0.002162405,0.012334357,0.002054753
"Germany",2011,"A",1.895974732,0.770852012,6.17951106,0.51851394,0.063671317,1.460897843,1.715167358,0.90469932,0.100612849,1.096910013,1.029383778,0.418207467,0.832291111,0.631764468,0.892094603,1.276461804,0.192231046,0.283477723,0.225050696,1.038148032,0.846682508,0.225050696,-1.415646539,-2.362289294,-3.556425056,-1.419789258,-6.129296658,-0.001017439,1.928128105,1.98051481,6.411085094,1.525746371,1.770852012,1.442479769,1.475671188,1.495544338,-0.067526235,1.650307523,0.973127854,1.195899652,0.892094603,1.861534411,-1.236116436,-1.109509169,-0.166893908,0.189879497,0.190497657,0.206152999,0.135519956,-0.186037991,-0.141951288,0.446478139,3.622090486,1.423956306,4.092759318,0.410349447,1.461316076,0.628563904,0.83836801,1.203595189,0.895223645,-3.680576801,0.847585057,-1.402998558,-0.000418234,0.003200564,-0.006076899,-0.007695537,-0.003129042,0.124151745,-0.000902549,-0.012647981,0,1,0,0,0,1,0,0,3.025132926,1.190100596,0.125578222,1.996569686,2.086963123,0.715167358,1.570672815,1.749903954,5.157698588,0.635765362,0.02883806,1.459392488,1.191486501,0.638900748,0.897627091,1.222716471,0.45236299,1.826027062,1.462501662,0,1.462501662,1.462501662,-2.784438736,-1.321937074,1,1,0.019212729,0.010161836,0.00896714,0.025030958,-0.013415224,0.335890391,-0.028979224,0.006801869,0.000668848
"Germany",2012,"A",1.902546779,0.740362689,6.16210762,0.462397998,0.136901137,1.462397998,1.716837723,0.95017006,0.09904401,1.045322979,0.995635195,0.41571749,0.83361966,0.624327923,0.892094603,1.276461804,0.201037172,0.255021559,0.235528447,1.037472229,0.847242635,0.235528447,-1.388652483,-2.349746584,-3.499071894,-1.422356139,-6.137561151,0.000103145,1.933865508,1.979823239,6.420977202,1.533194945,1.766412847,1.450249108,1.491361694,1.5132176,-0.049687784,1.646403726,1.017033339,1.193124598,0.892094603,1.86332286,-1.237118367,-1.11051112,-0.179197031,0.200602701,0.187252724,0.217031844,0.147659328,-0.184005872,-0.138636037,0.457598832,3.638721079,1.411891876,4.053944294,0.395180738,1.462648092,0.629234401,0.842296553,1.198089422,0.900016396,-3.647947032,0.84753076,-1.394815056,-0.000250094,-0.004906478,-0.008676893,-0.004964824,-0.007921793,0.148875138,-0.000288125,0.006162572,0,0,0,0,0,1,0,1,2.916225446,1.186633936,0.121402759,2.019167093,2.123437984,0.716837723,1.542114024,1.717927492,5.13748073,0.646080073,0.005737403,1.460897843,1.190100596,0.631764468,0.892094603,1.195899652,0.446295493,1.806017446,1.465644458,1.465644458,0,1.283089796,-2.7426457,-1.459555904,1,0,0.020712884,0.011490385,0.001530595,0.025591085,0.013578832,0.393243553,-0.031754278,0.006801869,-0.002797812
"Germany",2013,"A",1.889301703,0.72427587,6.189520155,0.380211242,0.1827134,1.465382851,1.718501689,0.952356477,0.109940658,1.008600172,0.968482949,0.425620356,0.847652767,0.631228039,0.897627091,1.278753601,0.203775636,0.258942188,0.252124553,1.033706919,0.84326821,0.252124553,-1.380539668,-2.31464204,-3.603816757,-1.426259645,-6.147884801,0.00014992,1.929200666,1.984485841,6.425897611,1.542332117,1.764176132,1.456366033,1.507855872,1.527629901,-0.040117223,1.650307523,1.008600172,1.193124598,0.903089987,1.866287339,-1.257315499,-1.130708243,-0.173892927,0.184796375,0.192202429,0.211225263,0.151714122,-0.186715693,-0.145850151,0.450410784,3.640152481,1.41182545,4.077272887,0.356394461,1.463972913,0.628271025,0.846713824,1.194113152,0.905853888,-3.663330989,0.846524389,-1.386112654,0.001409939,0.002957013,0.000938943,-0.000988554,-0.002763901,0.059514233,-0.003256179,0.005572986,1,1,1,0,0,1,0,1,2.892623292,1.185376247,0.128091986,2.025350861,2.093300588,0.718501689,1.560987582,1.735773922,5.139259915,0.635901408,-0.004664842,1.462397998,1.186633936,0.624327923,0.892094603,1.193124598,0.449171263,1.815446314,1.470239151,0,1.470239151,-1.683619035,3.143440778,1.459821743,1,1,0.023697737,0.025523492,0.008430711,0.02161666,0.021691647,0.28849869,-0.031754278,0.017797253,-0.004055501
"Germany",2014,"A",1.874481818,0.707570176,6.206225893,0.204119983,0.229439103,1.463892989,1.717670503,0.960641988,0.12648594,1,0.949390007,0.449995123,0.855092658,0.627195461,0.897627091,1.274157849,0.195959241,0.253761961,0.241297387,1.031991868,0.841702322,0.241297387,-1.378060393,-2.330782125,-3.628898657,-1.43022559,-6.1654571,0.00022898,1.928298869,1.990107878,6.448277687,1.558092684,1.776701184,1.432969291,1.505149978,1.488550717,-0.050609993,1.64738297,1.029383778,1.190331698,0.913813852,1.867909218,-1.232683432,-1.106076196,-0.176433969,0.238462717,0.22918795,0.267657922,0.162997486,-0.189243569,-0.135587527,0.457414059,3.635554547,1.43118235,4.112061464,0.371055579,1.465222225,0.625886067,0.850830242,1.191680122,0.91244715,-3.718767396,0.845538013,-1.377588004,-0.001329236,0.001309394,0.004262416,-0.001348424,0.001366703,0.089868739,-0.003835691,-0.000472389,0,1,1,0,1,1,0,0,2.872949315,1.18842598,0.118329196,2.021469274,2.107813143,0.717670503,1.524239797,1.698712215,5.2031415,0.654642928,-0.000901797,1.465382851,1.185376247,0.631228039,0.903089987,1.193124598,0.446654911,2.238864896,1.465506239,0,1.465506239,-1.623332492,3.085438493,1.462106002,1,0,0.022207875,0.032963383,0.004398133,0.020050772,0.024170922,0.26341679,-0.034547178,0.028521118,-0.001005768
"Germany",2015,"A",1.858021239,0.662757832,6.144648763,0.176091259,0.29663371,1.46686762,1.718501689,0.967211549,0.121445164,1.017033339,0.991226076,0.438161299,0.855095158,0.62324929,0.903089987,1.281033367,0.230448921,0.230448921,0.236360888,1.029383778,0.84509804,0.236360888,-1.368472842,-2.337159071,-3.970907988,-1.438283346,-6.180423002,0.000475408,1.935180358,2,6.466550306,1.569299687,1.771587481,1.440909082,1.507855872,1.51054501,-0.025807264,1.643452676,1.054736068,1.190331698,0.919078092,1.869084974,-1.143023645,-1.016416395,-0.180202321,0.240481644,0.221448213,0.250972702,0.155952141,-0.195214857,-0.146439659,0.464186896,3.676125117,1.440302463,4.054561943,0.40800219,1.466553308,0.62276494,0.854006455,1.190645906,0.919064983,-3.796772698,0.84502271,-1.369046077,0.000314312,0.000484351,0.001088703,-0.000314208,1.31e-05,-0.17413529,7.53e-05,0.000573234,1,1,1,0,1,0,1,1,2.811897973,1.186898076,0.128954973,2.019981907,2.124711115,0.718501689,1.390938233,1.564196816,5.29473206,0.66856953,0.006881489,1.463892989,1.18842598,0.627195461,0.913813852,1.190331698,0.446966314,2.237305068,1.46446486,0,1.46446486,-1.630338658,3.099881188,1.46954253,1,0,0.025182506,0.032965883,0.000451962,0.02344649,0.033758473,-0.078592541,-0.034547178,0.033785358,-0.002533672
"Germany",2016,"A",1.8401445,0.612783857,6.158929811,0.079181246,0.445653831,1.46834733,1.718501689,0.968925283,NA,1.041392685,0.977723605,0.447158031,0.857332496,0.612783857,0.919078092,1.290034611,0.230448921,0.204119983,0.295643177,1.029383778,0.84509804,0.295643177,-1.363216386,-2.250205656,-3.927911234,-1.46197401,-6.195082962,0.000443081,1.927797069,2.007413585,6.472373751,1.58045452,1.764922985,1.451786436,1.523746467,1.51851394,-0.06366908,1.646403726,1.06386364,1.190331698,0.929418926,1.873320602,NA,NA,-0.184241375,0.23919136,0.259358667,0.210055217,0.134744438,-0.199965279,-0.15211572,0.464954295,3.68679237,1.440546136,4.064817095,0.400333328,1.467910763,0.619802558,0.856285098,1.19065033,0.925194863,-3.865484341,0.844815851,-1.360367426,0.000436568,-0.007018701,0.001047399,-0.000318631,0.004224063,-0.062426892,0.000282189,-0.00284896,1,0,1,0,1,0,1,0,2.776138045,1.18399601,0.132685326,2.007413585,2.144637471,0.718501689,NA,NA,5.310994503,0.669788113,-0.007383289,1.46686762,1.186898076,0.62324929,0.919078092,1.190331698,0.454013276,2.202578762,1.471548484,1.471548484,0,-1.471548484,3.114839152,1.643290668,1,0,0.026662216,0.035203221,-0.010013471,0.02344649,0.039014929,-0.035595787,-0.034547178,0.044126192,-0.005435738
"Germany",2017,"A",1.814910011,0.579783597,6.177336613,0.397940009,0.38194703,1.46834733,1.717670503,0.964596622,NA,1.045322979,0.954242509,0.462397998,0.857332496,0.612783857,0.919078092,1.292256071,0.230448921,0.204119983,0.307535187,1.025305865,0.84509804,0.307535187,-1.350456798,-2.226083808,-3.92915,-1.45050797,-6.210183367,0.000205042,1.942966899,2.003440935,6.482673819,1.593933702,NA,NA,1.5289167,1.534026106,-0.091080469,1.64738297,1.066018657,1.193124598,0.934498451,NA,NA,NA,-0.188961939,0.235349443,0.251184296,0.206377516,0.142751424,-0.203189128,-0.144573635,0.482534873,3.705565925,1.44480323,4.091692836,0.433796841,1.469289478,0.617971333,0.857882998,1.191282945,0.930326363,-3.92090142,0.844766857,-1.35134089,-0.000942148,-0.005187476,-0.000550501,0.001841653,0.004172088,-0.00824858,0.000331183,0.000884092,0,0,0,1,1,0,1,1,2.746009631,1.184618251,0.125485342,1.988697557,2.160235544,0.717670503,NA,NA,5.353813617,0.697167943,0.01516983,1.46834733,1.18399601,0.612783857,0.929418926,1.190331698,NA,NA,1.477194045,1.477194045,0,NA,NA,NA,1,0,0.026662216,0.035203221,-0.010013471,0.02344649,0.051774517,-0.036834553,-0.031754278,0.049205717,-0.004813497
"Germany",2018,"A",1.791447641,0.531478917,6.196705994,0.431363764,0.300261959,1.471291711,1.717670503,0.988311878,NA,1.06069784,0.959041392,NA,0.857332496,0.62324929,0.903089987,1.28780173,0.230448921,0.176091259,0.330285495,1.025305865,0.84509804,0.330285495,-1.341566042,-2.193515228,-3.923341523,-1.457526486,-6.223284423,0.000170418,1.947780827,1.999591503,6.493801726,1.605728358,NA,NA,1.537819095,1.549003262,-0.101656448,1.649334859,1.088724193,1.193124598,0.929418926,NA,NA,NA,NA,0.209416574,0.242851363,0.212306313,0.153010059,NA,NA,0.490541364,3.716993915,1.446538165,4.124500833,0.435899557,1.470754196,0.617120685,0.859184566,1.192082324,0.934624907,-3.969011329,0.844770301,-1.342211139,0.000537515,0.006128605,-0.00185207,0.001042274,-0.005205981,0.045669806,0.000327739,0.000645097,1,1,0,1,0,1,1,1,2.703548145,1.184422408,NA,1.992734633,2.198337997,0.717670503,NA,NA,5.376773557,0.709586805,0.004813928,1.46834733,1.184618251,0.612783857,0.934498451,1.193124598,NA,NA,1.482914796,0,1.482914796,NA,NA,NA,1,0,0.029606597,0.035203221,0.000451962,0.02344649,0.060665273,-0.031026076,-0.031754278,0.044126192,-0.00500934
"Greece",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.505287617,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.502592076,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",1992,"A",NA,0.908485019,NA,NA,0.378397901,1.532754379,1.688419822,1.058934428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095518042,NA,NA,0.095518042,-1.617102329,-1.89829808,-2.349820917,NA,-3.567304861,0.000472981,1.589084538,1.932290409,5.138938986,0.935719323,1.387389826,1.086359831,NA,NA,NA,NA,NA,NA,NA,1.760907573,-1.381230441,-1.009909018,-0.266477624,NA,NA,NA,NA,-0.72223979,-0.168168186,NA,NA,1.198836294,3.247140501,NA,1.533752524,0.596994705,0.743242175,1.166351679,0.372207147,-2.453655224,0.828614425,-1.572639617,-0.000998145,0.002885069,0.00480041,0.009498791,0.005734356,0.103834308,0.005467484,-0.044462713,0,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,0.688419822,1.633126225,2.233590963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.517837854,0,1.517837854,NA,NA,NA,1,1,0.009433716,NA,NA,NA,-0.257392349,-0.106076481,NA,NA,NA
"Greece",1993,"A",NA,0.944482672,NA,NA,0.322219295,1.534026106,1.688419822,1.058934428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139564266,NA,NA,0.139564266,-1.639592446,-1.854163048,-2.510497749,NA,-3.794928483,0.000364068,1.568505608,1.939366525,5.134206442,0.94838411,1.416640507,1.113943352,NA,NA,NA,NA,NA,NA,NA,1.75951818,-1.230006388,-0.986747227,-0.268265185,NA,NA,NA,NA,-0.754473693,-0.170952624,NA,NA,1.171682826,3.188798965,NA,1.534747842,0.592078257,0.735726168,1.147375526,0.361022782,-2.402032982,0.818855163,-1.572763028,-0.000721736,0.007801517,0.012316417,0.028474944,0.016918721,-0.108464767,0.015226746,-0.066829417,0,1,1,1,1,0,1,0,-14.75379779,1.240464394,0.146342475,2.080217179,NA,0.688419822,1.6178633,2.016709182,NA,NA,-0.02057893,1.532754379,NA,NA,NA,NA,NA,NA,1.519835814,0,1.519835814,NA,NA,NA,1,0,0.010705443,NA,NA,NA,-0.279882466,-0.266753313,NA,NA,0.005768284
"Greece",1994,"A",NA,0.959041392,NA,NA,0.31386722,1.53529412,1.687528961,1.058934428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20709554,NA,NA,0.20709554,-1.573676873,-1.787922899,-2.548533838,NA,-3.97450257,0.000309829,1.558265915,1.951516408,5.150487493,0.970465896,1.439332694,1.1430148,NA,NA,NA,NA,NA,NA,NA,1.758124328,-1.14228888,-0.932525926,-0.265704467,NA,NA,NA,NA,-0.754705913,-0.160423824,NA,NA,1.191103155,3.236084975,NA,1.535518097,0.585601287,0.726059055,1.121391523,0.345789786,-2.333371895,0.805842152,-1.549465167,-0.000223977,0.014278487,0.021983531,0.054458947,0.032151717,-0.215161943,0.028239757,-0.024211706,0,1,1,1,1,0,1,0,-18.8016887,1.245822521,0.137002831,2.07748132,NA,0.687528961,1.467494483,1.797593593,NA,NA,-0.010239693,1.534026106,1.240464394,NA,NA,NA,NA,NA,1.51181575,0,1.51181575,NA,NA,NA,1,0,0.011973457,NA,NA,NA,-0.213966893,-0.304789402,NA,NA,0.011126411
"Greece",1995,"A",1.995635195,0.968482949,4.50123048,NA,0.283301229,1.537819095,1.684845362,1.092331078,0.277649891,NA,NA,0.640385066,0.700626224,0.560005581,0.454036411,1.08278537,NA,NA,0.244771761,1.089113683,0.764977579,0.244771761,-1.475742964,-1.755331963,-2.553054018,-1.213508507,-3.952835471,0.000288991,1.569466153,1.956403412,5.136819144,0.996035964,1.45331834,1.155336037,NA,NA,NA,1.662757832,0.806179974,1.041392685,NA,1.7567208,-1.13989147,-0.930085964,-0.259276083,NA,NA,NA,NA,-0.769501437,-0.149222863,NA,NA,1.152724832,3.26530719,NA,1.535768618,0.57856111,0.715963119,1.091419267,0.328356754,-2.249922148,0.791423561,-1.509499653,0.002050477,-0.018555529,-0.015336895,-0.050026582,-0.027326759,-0.30313187,-0.026445982,0.033756689,1,0,0,0,0,0,0,1,-33.72494266,1.237642362,0.128593416,2.056090043,NA,0.684845362,1.372567817,1.682186817,NA,NA,0.011200238,1.53529412,1.245822521,NA,NA,NA,0.564993445,2.298815932,1.50923878,1.50923878,0,NA,NA,NA,1,0,0.014498432,-0.047416362,-0.039874193,-0.06910433,-0.116032984,-0.309309582,-0.134457785,-0.076911507,0.002946252
"Greece",1996,"A",2.005609445,0.995635195,4.516782528,1.012837225,0.305351369,1.536558443,1.686636269,1.128877247,0.266546895,NA,NA,0.61590761,0.694578024,0.561500074,0.45487002,1.08278537,NA,NA,0.23146959,1.099210156,0.764509951,0.23146959,-1.473425979,-1.768552791,-1.193828127,-1.210871411,-3.964046702,0.000272441,1.573987644,1.966004859,5.163966281,1.034683793,1.465382851,1.178976947,NA,NA,NA,1.654176542,0.897627091,1.041392685,0.301029996,1.754509924,-1.138761395,-0.9295133,-0.261788756,-0.086980883,-0.18725256,-0.010469132,-0.011066267,-0.762058556,-0.160295603,-0.392043415,NA,1.159312984,3.297587734,NA,1.535168896,0.574239597,0.710678009,1.069191788,0.315716556,-2.188359839,0.781965917,-1.463493982,0.001389547,-0.012739523,-0.016099985,-0.027799103,-0.01468656,0.994531712,-0.017455966,-0.009931997,1,0,0,0,0,1,0,0,-261.0177589,1.248293943,0.139481739,2.055623008,2.014401917,0.686636269,1.369569044,1.677880623,NA,-0.454501021,0.004521491,1.537819095,1.237642362,0.560005581,0.301029996,1.041392685,0.538949057,2.168957717,1.516778775,1.516778775,0,1.762144507,-3.321682328,-1.559537821,1,0,0.01323778,-0.053464562,-0.0383797,-0.069571958,-0.113715999,1.049916309,-0.134457785,-0.076911507,0.013597833
"Greece",1997,"A",1.997823081,0.991226076,4.52209457,0.892094603,0.285557309,1.534026106,1.687528961,1.121648467,0.287919466,NA,NA,0.646682897,0.690901437,0.593411525,0.455551276,1.08278537,NA,NA,0.254306332,1.104089623,0.778292837,0.254306332,-1.427700798,-1.745681551,-2.483736609,-1.200959907,-3.940584032,0.000304938,1.594107665,1.969042716,5.198322716,1.073777718,1.477121255,1.193124598,NA,NA,NA,1.640481437,1,1.041392685,0.301029996,1.752873686,-1.11453361,-0.918279776,-0.269961992,-0.104618945,-0.185133521,-0.07295951,0.012811376,-0.740124943,-0.170152073,-0.367441485,3.002309144,1.1934358,3.321441715,NA,1.5337165,0.572949735,0.712989471,1.058437861,0.310489779,-2.233862162,0.779604391,-1.416674578,0.000309606,0.02046179,-0.022088033,-0.017045176,-0.009459784,-0.249874446,-0.001311554,-0.01102622,1,1,0,0,0,0,0,0,30.95906258,1.248406535,0.146645452,2.038336244,1.986678915,0.687528961,1.311028769,1.591220524,3.583063215,-0.438517823,0.020120021,1.536558443,1.248293943,0.561500074,0.301029996,1.041392685,0.537439201,2.161877967,1.51465774,0,1.51465774,1.51465774,-3.279266016,-1.764608276,1,0,0.010705443,-0.057141149,-0.006468249,-0.055789072,-0.067990818,-0.239992173,-0.134457785,-0.076911507,0.013710425
"Greece",1998,"A",1.988558957,1.045322979,4.532389979,0.838849091,0.326335861,1.531478917,1.687528961,1.088536519,0.27310912,NA,NA,0.610789216,0.71702594,0.560093846,0.467913492,1.096910013,NA,NA,0.422261451,1.091670321,0.772640358,0.422261451,-1.332601442,-1.577732481,-2.436010123,-1.201186378,NA,0.000342443,1.626014578,1.97253662,5.223109759,1.08056444,1.489958479,1.225309282,NA,NA,NA,1.654176542,0.991226076,1.056904851,0.301029996,1.747994102,-1.092441391,-0.913252684,-0.250383476,-0.123003815,-0.183024771,-0.145977581,0.035444402,-0.721253319,-0.165336784,-0.302247726,3.068878695,1.190342524,3.319779035,NA,1.531631325,0.57296619,0.723107253,1.058438405,0.312947163,-2.31248124,0.783681201,-1.375856985,-0.000152408,-0.012872344,-0.006081312,-0.001533554,-0.011917168,-0.123528883,-0.011040842,0.043255543,0,0,0,0,0,0,0,1,14.64621663,1.244094395,0.141295125,2.035551774,1.992897333,0.687528961,1.217001844,1.455788973,3.653016812,-0.359778321,0.031906913,1.534026106,1.248406535,0.593411525,0.301029996,1.041392685,0.552888563,2.236578889,1.509504107,1.509504107,0,1.640365981,-3.195724747,-1.555358766,1,0,0.008158254,-0.031016646,-0.039785928,-0.061441551,0.027108538,-0.192265687,-0.118945619,-0.076911507,0.009398285
"Greece",1999,"A",1.995196292,1.08278537,4.552803228,0.653212514,0.315970345,1.5289167,1.686636269,1.107969321,0.260123578,NA,NA,0.594640825,0.747598795,0.572900913,0.47905287,1.10720997,NA,NA,0.472171147,1.11250478,0.792136532,0.472171147,-1.313975005,-1.527192545,-2.522194355,-1.176396501,NA,0.000236903,1.675573043,1.974245796,5.239012274,1.114071283,1.521138084,1.225309282,NA,NA,NA,1.664641976,1.012837225,1.068185862,0.322219295,1.747411808,-1.086315387,-0.91375802,-0.226917112,-0.154543705,-0.13706726,-0.114361703,0.014235315,-0.814697473,-0.135979371,-0.245475841,3.126229413,1.184244624,3.306302798,NA,1.529182804,0.57583751,0.737707018,1.065747111,0.32184588,-2.390249105,0.793328714,-1.349620943,-0.000266104,-0.002936597,0.009891777,0.00243875,0.000373414,-0.131945249,-0.001192183,0.035645938,0,0,1,1,1,0,0,1,13.82832529,1.240557924,0.116686758,2.029996357,2.018287607,0.686636269,1.200655199,1.427391266,3.702220376,-0.290703445,0.049558465,1.531478917,1.244094395,0.560093846,0.301029996,1.056904851,0.557797587,1.792765016,1.510352201,1.510352201,0,-1.510352201,2.960688661,1.45033646,1,0,0.005596037,-0.000443791,-0.026978861,-0.041945377,0.045734975,-0.278449919,-0.107664608,-0.055722208,0.005861814
"Greece",2000,"A",2.020775488,1.06069784,4.509671522,0.72427587,0.260071388,1.526339277,1.684845362,1.142088986,0.243439478,1.359835482,1.133538908,0.594974973,0.749565964,0.585699248,0.505149978,1.133538908,NA,NA,0.600864036,1.116134653,0.800727498,0.600864036,-1.31574933,-1.398546151,-2.429819929,-1.157690879,NA,0.000252616,1.766529418,1.966327365,5.266829088,1.121605799,1.539076099,1.230448921,1.378397901,1.42975228,-0.226296574,1.666517981,1.079181246,1.089905111,0.342422681,1.751663946,-1.029490875,-0.913846691,-0.215536118,-0.188554722,-0.09551099,-0.084892015,-0.008062977,-0.7722881,-0.158653096,-0.269217724,3.118646922,1.171632009,3.252365027,0.238576279,1.526615985,0.581052672,0.752491419,1.076672302,0.334036357,-2.452962413,0.805912765,-1.339625302,-0.000276707,0.004646577,-0.002925455,0.013232809,0.008386323,0.023142484,-0.005185266,0.023875973,0,1,0,1,1,1,0,1,9.832499201,1.242466109,0.139661952,2.018307262,2.030529559,0.684845362,1.202393171,1.354551929,3.653906559,-0.315424103,0.090956375,1.5289167,1.240557924,0.572900913,0.322219295,1.068185862,0.553327533,1.807247862,1.51980758,0,1.51980758,1.51980758,-3.12165175,-1.60184417,1,1,0.003018614,0.001523378,-0.014180526,-0.033354411,0.04396065,-0.186075493,-0.085945359,-0.035518822,0.007769999
